Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 329d,122 (77-1-44 63.52%),7 (0.06),104 (70-1-33 67.79%),3 (0.03)
20,"Brogan, Dean",26y 173d,59 (44-1-14 75.42%),23 (0.39),←,
7,"Burgoyne, Peter",27y 127d,162 (95-3-64 59.57%),164 (1.01),←,
8,"Burgoyne, Shaun",22y 227d,69 (55-0-14 79.71%),81 (1.17),←,
25,"Cassisi, Domenic",22y 256d,54 (39-1-14 73.15%),21 (0.39),←,
26,"Cochrane, Stuart",26y 320d,101 (56-1-44 55.94%),17 (0.17),51 (33-1-17 65.69%),6 (0.12)
35,"Cornes, Chad",25y 205d,129 (84-1-44 65.50%),110 (0.85),←,
18,"Cornes, Kane",22y 151d,80 (56-1-23 70.63%),36 (0.45),←,
17,"Dew, Stuart",25y 291d,147 (86-3-58 59.52%),217 (1.48),←,
33,"Ebert, Brett",21y 199d,27 (15-1-11 57.41%),28 (1.04),←,
10,"Francou, Josh",30y 302d,144 (74-4-66 52.78%),66 (0.46),←,
29,"Kingsley, Adam",29y 289d,153 (89-3-61 59.15%),38 (0.25),←,
5,"Lade, Brendon",28y 330d,135 (79-3-53 59.63%),111 (0.82),←,
22,"Mahoney, Josh",27y 217d,55 (27-0-28 49.09%),32 (0.58),25 (17-0-8 68.00%),22 (0.88)
3,"Montgomery, Brett",32y 4d,174 (111-3-60 64.66%),101 (0.58),114 (71-2-41 63.16%),47 (0.41)
1,"Primus, Matthew",30y 144d,150 (70-3-77 47.67%),78 (0.52),130 (69-3-58 54.23%),73 (0.56)
12,"Shattock, Aaron",25y 34d,64 (38-2-24 60.94%),16 (0.25),7 (3-1-3 50.00%),1 (0.14)
6,"Thomson, Adam",18y 288d,1 (1-0-0 100.00%),,←,
16,"Tredrea, Warren",26y 163d,166 (100-2-64 60.84%),373 (2.25),←,
2,"Wakelin, Darryl",30y 298d,213 (121-2-90 57.28%),12 (0.06),98 (68-1-29 69.90%),4 (0.04)
42,"Walsh, Peter",28y 316d,115 (55-1-59 48.26%),33 (0.29),11 (4-1-6 40.91%),2 (0.18)
4,"Wanganeen, Gavin",31y 352d,287 (171-6-110 60.63%),193 (0.67),160 (98-3-59 62.19%),130 (0.81)
Totals,Totals,26y 344d,2607 (1543-42-1022 59.19%),1757 (0.67),,
C,"Williams, Mark",46y 288d,154 (96-2-56 62.99%),,←,
