North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",8,4,5,13,,,,1.0,,2.0,2.0,7.0,2.0,,,8.0,5.0,1.0,,1.0,,,70.0
3,"Anderson, Jed",11,4,9,20,,,,2.0,,3.0,2.0,4.0,1.0,,,6.0,13.0,,,1.0,,,77.0
18,"Atley, Shaun",9,5,8,17,,,,1.0,2.0,2.0,,1.0,2.0,,,7.0,12.0,,,4.0,2.0,1.0,89.0
9,"Davies-Uniacke, Luke",8,2,5,13,,,,3.0,2.0,3.0,2.0,6.0,1.0,2.0,,4.0,9.0,,,,,,65.0
1,"Daw, Majak",2,1,7,9,,,2.0,2.0,,,1.0,4.0,2.0,1.0,,7.0,2.0,,,1.0,,,71.0
14,"Dumont, Trent",11,5,5,16,,,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,7.0,10.0,,,3.0,,,83.0
22,"Goldstein, Todd",4,1,10,14,,,21.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,,11.0,4.0,,,3.0,,,89.0
43,"Hall, Aaron",7,2,3,10,1,1.0,,1.0,1.0,,,2.0,,,,3.0,7.0,,1.0,,,,88.0
4,"Higgins, Shaun",7,4,6,13,,,,2.0,3.0,,,5.0,,5.0,,2.0,11.0,,,,,,78.0
46,"Hosie, Lachlan",4,3,3,7,,,,,,2.0,,,,,,5.0,2.0,2.0,,1.0,,1.0,73.0
20,"Larkey, Nick",1,1,1,2,,,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,91.0
11,"McDonald, Luke",18,4,9,27,,,,2.0,8.0,,,5.0,,2.0,,3.0,11.0,,,3.0,,,95.0
23,"McKay, Ben",1,1,5,6,,,,,,,,2.0,1.0,1.0,,5.0,1.0,,,9.0,,,88.0
40,"Murphy, Tom",9,7,1,10,,,,1.0,1.0,4.0,,1.0,,,,2.0,7.0,1.0,,,1.0,,75.0
8,"Scott, Bailey",8,2,2,10,,,,1.0,1.0,1.0,2.0,,,,,4.0,6.0,,,,1.0,,82.0
12,"Simpkin, Jy",9,2,7,16,,,,5.0,1.0,2.0,3.0,4.0,1.0,1.0,,9.0,7.0,,,,1.0,,77.0
25,"Tarrant, Robbie",11,4,6,17,,,,1.0,6.0,,,1.0,1.0,,,7.0,7.0,1.0,,4.0,,,89.0
33,"Vickers-Willis, Ed",9,3,3,12,,,,2.0,3.0,2.0,,,,,,2.0,10.0,2.0,,2.0,,,82.0
19,"Walker, Josh",4,3,3,7,,,,,,2.0,,2.0,,1.0,,5.0,3.0,3.0,,,,,87.0
2,"Williams, Marley",11,6,2,13,,,,,3.0,2.0,,1.0,,1.0,,3.0,9.0,,,2.0,,1.0,70.0
32,"Wood, Mason",8,4,3,11,2,1.0,,3.0,,4.0,1.0,4.0,,1.0,,6.0,6.0,2.0,2.0,1.0,,,89.0
44,"Zurhaar, Cameron",7,3,3,10,1,1.0,,,,3.0,1.0,2.0,2.0,1.0,,6.0,5.0,2.0,1.0,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,71,106,273,4,4.0,23.0,31.0,33.0,37.0,21.0,56.0,16.0,19.0,,113.0,148.0,15.0,4.0,35.0,5.0,3.0,
Opposition,Opposition,189,80,116,305,12,19.0,25.0,33.0,33.0,45.0,37.0,41.0,19.0,16.0,6.0,131.0,178.0,12.0,15.0,36.0,9.0,8.0,
