St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Antrobus, Tony",8.0,2.0,1.0,9,1.0,2.0,,,,,,,,2.0,,,,,,,,,
29,"Burke, Nathan",11.0,3.0,7.0,18,,,,7.0,,,,,2.0,,,,,,,,,,
15,"Coghlan, Frank",10.0,2.0,9.0,19,1.0,3.0,,1.0,,,,,4.0,2.0,,,,,,,,,
34,"Daniels, Jayson",11.0,1.0,4.0,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
44,"Devonport, Craig",13.0,1.0,7.0,20,,,,1.0,,,,,3.0,,,,,,,,,,
20,"Dwyer, Mick",4.0,2.0,1.0,5,,1.0,,,,,,,2.0,,,,,,,,,,
2,"Frawley, Danny",4.0,3.0,3.0,7,,,,2.0,,,,,1.0,,,,,,,,,,
6,"Grant, David",8.0,4.0,2.0,10,,,,1.0,,,,,2.0,,,,,,,,,,
10,"Harding, Paul",11.0,5.0,9.0,20,,,20.0,1.0,,,,,4.0,1.0,,,,,,,,,
35,"Harvey, Robert",14.0,2.0,9.0,23,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Kitschke, Damian",,,3.0,3,,,1.0,,,,,,,,,,,,,,,,
4,"Lockett, Tony",6.0,4.0,3.0,9,2.0,2.0,,,,,,,1.0,,,,,,,,,,
23,"Loewe, Stewart",18.0,13.0,5.0,23,1.0,3.0,10.0,1.0,,,,,1.0,2.0,,,,,,,,,
5,"McAdam, Gilbert",5.0,,4.0,9,1.0,,,2.0,,,,,,3.0,,,,,,,,,
12,"Morris, Russell",13.0,4.0,7.0,20,,,,2.0,,,,,1.0,2.0,,,,,,,,,
1,"Newport, Stephen",12.0,1.0,3.0,15,,,,,,,,,1.0,1.0,,,,,,,,,
41,"Pekin, Tim",3.0,1.0,6.0,9,,,,1.0,,,,,1.0,,,,,,,,,,
13,"Ralphsmith, Sean",10.0,2.0,7.0,17,1.0,,,,,,,,,2.0,,,,,,,,,
37,"Rice, Dean",11.0,3.0,5.0,16,,1.0,,2.0,,,,,5.0,1.0,,,,,,,,,
7,"Winmar, Nicky",22.0,3.0,,22,,1.0,,,,,,,4.0,2.0,,,,,,,,,
Totals,Totals,194.0,56.0,95.0,289,9.0,13.0,31.0,23.0,,,,,35.0,20.0,,,,,,,,,
Opposition,Opposition,194.0,66.0,100.0,294,18.0,8.0,18.0,29.0,,,,,20.0,35.0,6.0,,,,,,,,
