St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",29y 51d,169 (87-2-80 52.07%),34 (0.20),←,
14,"Ball, Luke",25y 48d,137 (87-0-50 63.50%),58 (0.42),←,
27,"Blake, Jason",28y 119d,151 (82-2-67 54.97%),33 (0.22),←,
16,"Clarke, Raphael",23y 291d,47 (31-0-16 65.96%),6 (0.13),←,
26,"Dal Santo, Nick",25y 140d,159 (93-2-64 59.12%),84 (0.53),←,
43,"Dawson, Zac",23y 140d,29 (19-0-10 65.52%),2 (0.07),15 (15-0-0 100.00%),2 (0.13)
24,"Dempster, Sean",25y 173d,74 (47-0-27 63.51%),11 (0.15),20 (12-0-8 60.00%),3 (0.15)
40,"Eddy, Robert",21y 186d,16 (12-0-4 75.00%),6 (0.38),←,
25,"Fisher, Sam",27y 2d,111 (72-1-38 65.32%),10 (0.09),←,
15,"Gardiner, Michael",30y 7d,152 (84-2-66 55.92%),100 (0.66),23 (18-0-5 78.26%),13 (0.57)
19,"Gilbert, Sam",22y 327d,53 (36-1-16 68.87%),11 (0.21),←,
18,"Goddard, Brendon",24y 53d,128 (82-0-46 64.06%),53 (0.41),←,
1,"Gram, Jason",25y 76d,91 (57-1-33 63.19%),47 (0.52),89 (56-1-32 63.48%),47 (0.53)
7,"Hayes, Lenny",29y 179d,206 (100-3-103 49.27%),70 (0.34),←,
38,"Jones, Clinton",25y 160d,41 (31-1-9 76.83%),14 (0.34),←,
23,"Koschitzke, Justin",26y 295d,133 (74-1-58 56.02%),158 (1.19),←,
5,"McEvoy, Ben",20y 1d,7 (7-0-0 100.00%),,←,
32,"McQualter, Andrew",23y 33d,50 (33-0-17 66.00%),21 (0.42),←,
44,"Milne, Stephen",29y 126d,178 (93-2-83 52.81%),357 (2.01),←,
11,"Montagna, Leigh",25y 252d,113 (72-1-40 64.16%),67 (0.59),←,
22,"Ray, Farren",23y 111d,90 (50-1-39 56.11%),35 (0.39),15 (15-0-0 100.00%),3 (0.20)
12,"Riewoldt, Nick",26y 268d,173 (95-2-76 55.49%),366 (2.12),←,
Totals,Totals,25y 188d,2308 (1344-22-942 58.23%),1543 (0.67),,
C,"Lyon, Ross",42y 246d,62 (40-1-21 65.32%),,←,
