Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",12,10,4,16,,,,2.0,4.0,2.0,,1.0,,1.0,,7.0,10.0,2.0,,5.0,2.0,,83.0
16,"Brown, Leigh",4,2,4,8,1,1.0,1.0,,,1.0,2.0,1.0,,1.0,,7.0,1.0,1.0,1.0,5.0,,1.0,100.0
24,"Firrito, Michael",13,6,2,15,,,,2.0,7.0,2.0,,2.0,,1.0,,2.0,13.0,1.0,,4.0,7.0,,100.0
6,"Grant, Shannon",10,2,9,19,1,,,1.0,1.0,4.0,3.0,2.0,,,,4.0,15.0,1.0,,2.0,,2.0,87.0
15,"Green, Kasey",4,2,5,9,,,,3.0,,1.0,,1.0,,1.0,,4.0,5.0,,,2.0,,1.0,85.0
31,"Hale, David",6,3,5,11,2,1.0,7.0,,,2.0,1.0,1.0,3.0,1.0,,7.0,3.0,2.0,2.0,1.0,,1.0,78.0
4,"Harris, Daniel",8,2,11,19,,,,3.0,1.0,1.0,5.0,2.0,,2.0,,11.0,10.0,,,2.0,1.0,,67.0
29,"Harvey, Brent",18,8,10,28,3,,,1.0,3.0,2.0,4.0,2.0,4.0,,3.0,8.0,18.0,,1.0,,3.0,,90.0
21,"Jones, Corey",12,10,6,18,4,1.0,,,,2.0,1.0,2.0,,1.0,2.0,7.0,12.0,4.0,9.0,,,,90.0
25,"Lower, Ed",2,,3,5,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,4.0,,,4.0,,1.0,59.0
1,"McIntosh, Hamish",6,1,10,16,,,15.0,2.0,2.0,2.0,4.0,1.0,1.0,,,7.0,9.0,1.0,,2.0,,1.0,73.0
42,"McMahon, Scott",6,4,1,7,3,1.0,,3.0,,2.0,,1.0,1.0,1.0,,4.0,3.0,1.0,2.0,1.0,,,87.0
20,"Petrie, Drew",16,9,1,17,3,1.0,9.0,,1.0,5.0,2.0,1.0,1.0,,,6.0,10.0,2.0,2.0,1.0,,1.0,96.0
30,"Pratt, Daniel",8,5,7,15,,,,2.0,2.0,,1.0,2.0,,1.0,,5.0,10.0,,,3.0,,,84.0
3,"Rawlings, Brady",6,,5,11,,,,1.0,,3.0,,,,,,1.0,10.0,,,1.0,1.0,,62.0
32,"Sansbury, Eddie",10,1,9,19,,1.0,,4.0,,5.0,2.0,2.0,2.0,2.0,,8.0,10.0,,,,,2.0,79.0
7,"Simpson, Adam",14,7,9,23,,,1.0,3.0,,5.0,2.0,1.0,,,,6.0,17.0,1.0,1.0,3.0,2.0,1.0,78.0
9,"Sinclair, Jess",18,12,10,28,,2.0,,6.0,5.0,3.0,1.0,1.0,1.0,,1.0,8.0,20.0,,1.0,,2.0,,78.0
10,"Smith, Jesse",4,2,8,12,,,,5.0,1.0,2.0,1.0,,,,,2.0,10.0,,,3.0,2.0,,98.0
19,"Swallow, Andrew",9,4,6,15,,,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,,6.0,11.0,,,1.0,,1.0,68.0
36,"Watt, Shannon",9,8,7,16,,,,,5.0,,1.0,7.0,,4.0,,7.0,9.0,2.0,,6.0,,,100.0
44,"Whyman, Djaran",7,3,2,9,2,2.0,,,,2.0,,2.0,2.0,1.0,,4.0,6.0,,1.0,,,,57.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,101,134,336,19,12.0,35.0,48.0,34.0,49.0,34.0,34.0,18.0,18.0,6.0,123.0,216.0,18.0,20.0,46.0,20.0,12.0,
Opposition,Opposition,182,96,118,300,9,8.0,43.0,56.0,28.0,43.0,32.0,41.0,18.0,18.0,,103.0,191.0,9.0,11.0,33.0,17.0,2.0,
