Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 290d,65 (40-2-23 63.08%),65 (1.00),←,
16,"Barnard, Paul",23y 193d,23 (11-0-12 47.83%),6 (0.26),12 (8-0-4 66.67%),2 (0.17)
8,"Bewick, Darren",29y 3d,163 (101-1-61 62.27%),262 (1.61),←,
34,"Blumfield, Justin",18y 274d,7 (5-0-2 71.43%),2 (0.29),←,
14,"Calthorpe, David",23y 7d,60 (34-2-24 58.33%),41 (0.68),←,
9,"Cockatoo-Collins, Che",21y 172d,50 (30-3-17 63.00%),71 (1.42),←,
22,"Doolan, Ben",23y 227d,68 (33-3-32 50.74%),10 (0.15),43 (26-2-15 62.79%),6 (0.14)
31,"Fletcher, Dustin",21y 109d,71 (46-3-22 66.90%),17 (0.24),←,
39,"Hardwick, Damien",24y 6d,46 (28-1-17 61.96%),9 (0.20),←,
1,"Harvey, Mark",31y 74d,196 (129-3-64 66.58%),169 (0.86),←,
5,"Hird, James",23y 202d,84 (50-4-30 61.90%),140 (1.67),←,
18,"Lloyd, Matthew",18y 130d,12 (7-1-4 62.50%),23 (1.92),←,
25,"Lucas, Scott",18y 238d,12 (8-0-4 66.67%),11 (0.92),←,
2,"Mercuri, Mark",22y 185d,76 (47-3-26 63.82%),109 (1.43),←,
10,"ODonnell, Gary",31y 104d,202 (124-4-74 62.38%),73 (0.36),←,
47,"Olarenshaw, Ricky",23y 205d,41 (26-1-14 64.63%),9 (0.22),←,
19,"Somerville, Peter",28y 47d,117 (73-3-41 63.68%),86 (0.74),←,
21,"Wallis, Dean",26y 363d,71 (39-1-31 55.63%),28 (0.39),←,
4,"Wanganeen, Gavin",23y 67d,123 (71-3-49 58.94%),60 (0.49),←,
6,"Wellman, Sean",21y 339d,40 (16-2-22 42.50%),9 (0.22),6 (3-1-2 58.33%),
35,"Young, Barry",26y 59d,96 (43-2-51 45.83%),55 (0.57),43 (24-2-17 58.14%),32 (0.74)
Totals,Totals,24y 18d,1623 (961-42-620 59.21%),1255 (0.77),,
C,"Sheedy, Kevin",48y 244d,374 (240-5-129 64.84%),,←,
