Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",10,6,8,18,,,,1.0,3.0,1.0,,3.0,,1.0,,3.0,16.0,,,2.0,,,75.0
5,"Bruhn, Tanner",16,7,8,24,2,,,2.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,7.0,17.0,,,3.0,,,71.0
3,"Coniglio, Stephen",17,6,17,34,3,2.0,,3.0,1.0,4.0,5.0,6.0,1.0,2.0,2.0,14.0,20.0,,1.0,2.0,,2.0,84.0
13,"Cumming, Isaac",26,10,5,31,,1.0,,2.0,4.0,5.0,3.0,3.0,1.0,,,5.0,21.0,,,,,,82.0
24,"de Boer, Matt",3,1,4,7,1,,,2.0,,1.0,,1.0,2.0,1.0,,4.0,3.0,,1.0,2.0,,1.0,74.0
30,"Flynn, Matt",5,2,6,11,,,11.0,1.0,,2.0,3.0,3.0,1.0,2.0,,4.0,7.0,,,4.0,,,72.0
4,"Greene, Toby",13,8,3,16,2,1.0,,2.0,,6.0,,5.0,4.0,1.0,,5.0,10.0,1.0,2.0,,,1.0,93.0
12,"Green, Tom",14,4,16,30,,,,6.0,2.0,4.0,4.0,4.0,,2.0,,8.0,19.0,,,1.0,,1.0,90.0
27,"Himmelberg, Harry",25,16,12,37,1,,,2.0,10.0,1.0,,1.0,,,3.0,5.0,27.0,1.0,,1.0,,,85.0
23,"Hogan, Jesse",5,5,5,10,,1.0,,,,,1.0,4.0,1.0,1.0,,4.0,6.0,1.0,1.0,,,,85.0
39,"Idun, Connor",10,8,7,17,,,,2.0,2.0,,,3.0,2.0,1.0,,2.0,16.0,,,,1.0,,82.0
25,"Keeffe, Lachlan",4,3,5,9,,,1.0,1.0,,,,,1.0,,,1.0,8.0,,,1.0,,,84.0
22,"Kelly, Josh",15,3,12,27,,,,4.0,,4.0,1.0,1.0,1.0,,,3.0,22.0,,,1.0,,1.0,79.0
40,"Kennedy, Adam",11,10,6,17,,,,,2.0,1.0,,1.0,,,,1.0,16.0,,,3.0,,,85.0
20,"Peatling, James",10,7,4,14,3,2.0,,1.0,,2.0,2.0,2.0,,,,3.0,11.0,,2.0,1.0,1.0,,84.0
36 ↓,"Perryman, Harry",3,1,3,6,,,,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,4.0,,,1.0,,,20.0
26,"Riccardi, Jake",8,5,3,11,3,,,2.0,,1.0,,2.0,1.0,,,4.0,7.0,1.0,2.0,2.0,,,87.0
28,"Sproule, Zach",7,6,4,11,,1.0,1.0,7.0,,4.0,1.0,4.0,,3.0,,3.0,8.0,,,,1.0,1.0,72.0
42 ↑,"Stein, Jake",1,2,3,4,,,,1.0,,,,1.0,,,,,4.0,,,3.0,,,62.0
15,"Taylor, Sam",10,11,8,18,,,,2.0,2.0,4.0,,2.0,2.0,1.0,,6.0,12.0,1.0,,8.0,,1.0,97.0
8,"Ward, Callan",14,7,16,30,,1.0,,3.0,,2.0,5.0,4.0,,2.0,,11.0,18.0,,,1.0,1.0,,86.0
10,"Wehr, Jacob",10,7,2,12,,,,4.0,,4.0,,3.0,1.0,,,3.0,9.0,,1.0,1.0,,1.0,74.0
6,"Whitfield, Lachie",21,14,8,29,,,,2.0,2.0,2.0,2.0,4.0,1.0,,,4.0,27.0,,,4.0,1.0,2.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,258,149,165,423,15,12.0,13.0,54.0,31.0,54.0,32.0,60.0,22.0,20.0,6.0,102.0,308.0,5.0,10.0,41.0,5.0,11.0,
Opposition,Opposition,173,69,122,295,7,11.0,60.0,50.0,38.0,40.0,33.0,61.0,20.0,22.0,,113.0,176.0,6.0,11.0,37.0,8.0,5.0,
