Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 151d,256 (181-2-73 71.09%),174 (0.68),←,
46,"Blicavs, Mark",23y 37d,29 (22-0-7 75.86%),8 (0.28),←,
31,"Burbury, George",21y 322d,7 (6-0-1 85.71%),3 (0.43),←,
22,"Duncan, Mitch",22y 328d,83 (65-0-18 78.31%),69 (0.83),←,
44,"Enright, Corey",32y 232d,272 (181-2-89 66.91%),57 (0.21),←,
29,"Guthrie, Cameron",21y 258d,47 (34-0-13 72.34%),8 (0.17),←,
26,"Hawkins, Tom",25y 287d,130 (103-0-27 79.23%),236 (1.82),←,
33,"Horlin-Smith, George",21y 133d,17 (14-0-3 82.35%),12 (0.71),←,
19,"Hunt, Taylor",23y 180d,62 (49-0-13 79.03%),19 (0.31),←,
20,"Johnson, Steve",30y 304d,222 (161-2-59 72.97%),413 (1.86),←,
9,"Kelly, James",30y 126d,240 (165-1-74 68.96%),87 (0.36),←,
13,"Lonergan, Tom",29y 352d,129 (97-1-31 75.58%),51 (0.40),←,
17,"McIntosh, Hamish",29y 242d,114 (52-2-60 46.49%),64 (0.56),7 (6-0-1 85.71%),5 (0.71)
32,"Motlop, Steven",23y 53d,52 (36-0-16 69.23%),72 (1.38),←,
21,"Murdoch, Jordan",22y 42d,26 (20-0-6 76.92%),23 (0.88),←,
25,"Rivers, Jared",29y 198d,166 (67-3-96 41.27%),18 (0.11),16 (13-0-3 81.25%),
14,"Selwood, Joel",25y 343d,167 (136-0-31 81.44%),98 (0.59),←,
38,"Sheringham, Jackson",25y 316d,9 (6-0-3 66.67%),1 (0.11),←,
16,"Simpson, Dawson",25y 76d,17 (13-0-4 76.47%),2 (0.12),←,
27,"Stokes, Mathew",29y 163d,162 (128-0-34 79.01%),194 (1.20),←,
7,"Taylor, Harry",27y 326d,143 (113-0-30 79.02%),38 (0.27),←,
5,"Varcoe, Travis",26y 24d,122 (104-0-18 85.25%),127 (1.04),←,
Totals,Totals,26y 121d,2472 (1753-13-706 70.91%),1774 (0.72),,
C,"Scott, Chris",38y 1d,80 (62-0-18 77.50%),,←,
