St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",7,6,3,10,,,,4.0,3.0,1.0,,2.0,,2.0,,,10.0,,,2.0,,,96.0
27,"Blake, Jason",5,1,5,10,,,,2.0,1.0,1.0,,2.0,4.0,2.0,,6.0,4.0,,,6.0,,,100.0
16,"Clarke, Raphael",9,3,8,17,,,,7.0,2.0,2.0,,2.0,1.0,1.0,,4.0,11.0,,,8.0,4.0,,97.0
26,"Dal Santo, Nick",15,1,13,28,1,,1.0,2.0,3.0,6.0,3.0,5.0,,1.0,,5.0,22.0,,,3.0,2.0,,85.0
24,"Dempster, Sean",4,2,2,6,,,,3.0,1.0,2.0,2.0,1.0,1.0,,,3.0,4.0,,,2.0,,,81.0
40,"Eddy, Robert",2,2,6,8,,,,1.0,,1.0,2.0,,1.0,,,4.0,4.0,,,2.0,,2.0,63.0
25,"Fisher, Sam",8,6,6,14,,1.0,,,2.0,4.0,,1.0,,1.0,,3.0,11.0,,1.0,9.0,1.0,1.0,100.0
18,"Goddard, Brendon",18,4,11,29,,1.0,,2.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,8.0,19.0,1.0,,2.0,,1.0,93.0
1,"Gram, Jason",8,1,4,12,1,,,2.0,1.0,3.0,1.0,2.0,2.0,,,5.0,6.0,,,4.0,,1.0,89.0
33,"Gwilt, James",5,5,4,9,1,,,3.0,,2.0,,1.0,,,,2.0,7.0,,1.0,,,1.0,73.0
7,"Hayes, Lenny",5,3,12,17,,,7.0,7.0,2.0,,1.0,4.0,,4.0,,7.0,10.0,,,1.0,1.0,,84.0
8,"Hudghton, Max",7,8,7,14,,,,,,1.0,,5.0,,3.0,,3.0,10.0,,,5.0,4.0,,91.0
38,"Jones, Clinton",6,2,10,16,,,,4.0,,4.0,4.0,1.0,1.0,,,7.0,9.0,,,3.0,,,67.0
2,"King, Steven",4,1,3,7,1,,11.0,2.0,1.0,2.0,2.0,,1.0,,,3.0,4.0,,,2.0,,,40.0
23,"Koschitzke, Justin",9,9,3,12,1,4.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,,5.0,7.0,4.0,5.0,1.0,,,95.0
5,"McEvoy, Ben",4,1,5,9,1,,11.0,2.0,,1.0,3.0,,1.0,,,6.0,3.0,,,4.0,,,53.0
32,"McQualter, Andrew",3,1,7,10,2,,,2.0,,,4.0,,1.0,,,7.0,3.0,,,,,1.0,58.0
44,"Milne, Stephen",8,4,2,10,1,,,5.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,6.0,1.0,2.0,1.0,,1.0,87.0
11,"Montagna, Leigh",22,6,12,34,,3.0,,4.0,4.0,5.0,3.0,2.0,2.0,,1.0,14.0,19.0,,1.0,,3.0,1.0,85.0
22,"Ray, Farren",12,6,10,22,,1.0,,10.0,3.0,,,3.0,,1.0,,7.0,15.0,1.0,,3.0,,,93.0
12,"Riewoldt, Nick",13,9,2,15,2,3.0,,,,4.0,,2.0,,1.0,,2.0,12.0,1.0,3.0,,,,91.0
13,"Schneider, Adam",11,4,4,15,2,1.0,,6.0,,4.0,4.0,1.0,2.0,1.0,,8.0,6.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,85,139,324,13,16.0,32.0,70.0,29.0,51.0,33.0,39.0,21.0,21.0,4.0,112.0,202.0,8.0,13.0,58.0,15.0,9.0,
Opposition,Opposition,179,70,119,298,13,15.0,47.0,65.0,37.0,45.0,42.0,37.0,22.0,21.0,2.0,128.0,161.0,9.0,11.0,44.0,1.0,6.0,
