Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 187d,25 (21-0-4 84.00%),2 (0.08),←,
10,"Brayshaw, Angus",27y 68d,144 (79-1-64 55.21%),47 (0.33),←,
50,"Brown, Ben",30y 118d,163 (90-1-72 55.52%),346 (2.12),33 (24-1-8 74.24%),59 (1.79)
37,"Chandler, Kade",23y 64d,11 (8-0-3 72.73%),1 (0.09),←,
11,"Gawn, Max",31y 78d,182 (88-1-93 48.63%),90 (0.49),←,
6,"Grundy, Brodie",28y 337d,178 (90-2-86 51.12%),61 (0.34),1 (1-0-0 100.00%),1 (1.00)
4,"Harmes, James",27y 164d,144 (77-0-67 53.47%),77 (0.53),←,
12,"Hunter, Lachie",28y 95d,174 (93-0-81 53.45%),73 (0.42),1 (1-0-0 100.00%),
15,"Langdon, Ed",27y 45d,133 (70-1-62 53.01%),61 (0.46),65 (45-1-19 70.00%),28 (0.43)
16,"Laurie, Bailey",20y 359d,1 (1-0-0 100.00%),,←,
8,"Lever, Jake",27y 13d,137 (88-1-48 64.60%),4 (0.03),81 (50-1-30 62.35%),1 (0.01)
25,"McDonald, Tom",30y 181d,203 (91-1-111 45.07%),157 (0.77),←,
41,"McVee, Judd",19y 223d,1 (1-0-0 100.00%),,←,
18,"Melksham, Jake",31y 201d,209 (108-1-100 51.91%),161 (0.77),95 (56-0-39 58.95%),104 (1.09)
30,"Neal-Bullen, Alex",27y 68d,129 (75-1-53 58.53%),89 (0.69),←,
13,"Oliver, Clayton",25y 239d,148 (85-1-62 57.77%),45 (0.30),←,
5,"Petracca, Christian",27y 73d,152 (85-1-66 56.25%),142 (0.93),←,
35,"Petty, Harry",23y 126d,49 (27-1-21 56.12%),7 (0.14),←,
36,"Pickett, Kysaiah",21y 289d,63 (43-1-19 69.05%),92 (1.46),←,
24,"Rivers, Trent",21y 231d,53 (39-1-13 74.53%),5 (0.09),←,
9,"Spargo, Charlie",23y 113d,84 (57-1-26 68.45%),54 (0.64),←,
32,"Sparrow, Tom",22y 291d,52 (35-1-16 68.27%),18 (0.35),←,
20,"Tomlinson, Adam",29y 220d,169 (82-3-84 49.41%),35 (0.21),29 (21-0-8 72.41%),
Totals,Totals,25y 339d,2604 (1433-20-1151 55.03%),1567 (0.60),,
C,"Goodwin, Simon",46y 82d,136 (78-1-57 57.72%),,135 (78-1-56 58.15%),
