Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 197d,65 (30-0-35 46.15%),5 (0.08),1 (1-0-0 100.00%),
15,"Amon, Karl",25y 214d,79 (46-0-33 58.23%),37 (0.47),←,
14,"Bergman, Miles",19y 154d,1 (1-0-0 100.00%),,←,
10,"Boak, Travis",32y 232d,284 (142-1-141 50.18%),181 (0.64),←,
26,"Bonner, Riley",24y 14d,52 (33-0-19 63.46%),9 (0.17),←,
3,"Burton, Ryan",24y 49d,72 (41-1-30 57.64%),9 (0.13),25 (16-0-9 64.00%),4 (0.16)
18,"Butters, Zak",20y 194d,37 (23-0-14 62.16%),25 (0.68),←,
33,"Byrne-Jones, Darcy",25y 182d,106 (61-0-45 57.55%),6 (0.06),←,
17,"Clurey, Tom",26y 363d,100 (61-0-39 61.00%),,←,
22,"Dixon, Charlie",30y 179d,154 (73-1-80 47.73%),248 (1.61),89 (54-0-35 60.67%),154 (1.73)
28,"Drew, Willem",22y 171d,11 (6-0-5 54.55%),2 (0.18),←,
7,"Duursma, Xavier",20y 257d,36 (24-0-12 66.67%),19 (0.53),←,
13,"Fantasia, Orazio",25y 188d,81 (35-1-45 43.83%),115 (1.42),1 (1-0-0 100.00%),4 (4.00)
24,"Farrell, Kane",22y 4d,24 (13-0-11 54.17%),23 (0.96),←,
9,"Gray, Robbie",32y 356d,238 (121-0-117 50.84%),333 (1.40),←,
5,"Houston, Dan",23y 313d,78 (48-0-30 61.54%),11 (0.14),←,
1,"Jonas, Tom",30y 71d,159 (87-1-71 55.03%),1 (0.01),←,
38,"Ladhams, Peter",23y 66d,16 (10-0-6 62.50%),8 (0.50),←,
29,"Lycett, Scott",28y 176d,109 (70-0-39 64.22%),54 (0.50),34 (22-0-12 64.71%),9 (0.26)
4,"Marshall, Todd",22y 164d,35 (27-0-8 77.14%),35 (1.00),←,
6,"Motlop, Steven",30y 9d,185 (120-2-63 65.41%),207 (1.12),50 (30-0-20 60.00%),32 (0.64)
11,"Rockliff, Tom",31y 27d,207 (80-0-127 38.65%),100 (0.48),53 (34-0-19 64.15%),13 (0.25)
16,"Wines, Ollie",26y 165d,159 (91-0-68 57.23%),71 (0.45),←,
Totals,Totals,25y 322d,2288 (1243-7-1038 54.33%),1499 (0.66),,
C,"Hinkley, Ken",54y 172d,179 (104-0-75 58.10%),,←,
