Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
16,"Brown, Leigh",24y 142d,144 (58-1-85 40.63%),56 (0.39),81 (39-1-41 48.77%),36 (0.44)
24,"Firrito, Michael",22y 230d,51 (27-0-24 52.94%),10 (0.20),←,
6,"Grant, Shannon",29y 87d,252 (140-2-110 55.95%),289 (1.15),194 (108-1-85 55.93%),251 (1.29)
15,"Green, Kasey",26y 308d,69 (26-1-42 38.41%),18 (0.26),15 (5-0-10 33.33%),10 (0.67)
31,"Hale, David",22y 54d,52 (22-0-30 42.31%),26 (0.50),←,
39,"Harding, Leigh",25y 80d,83 (42-1-40 51.20%),119 (1.43),←,
4,"Harris, Daniel",24y 66d,84 (41-1-42 49.40%),28 (0.33),←,
29,"Harvey, Brent",28y 62d,209 (118-1-90 56.70%),240 (1.15),←,
21,"Jones, Corey",25y 139d,96 (44-0-52 45.83%),113 (1.18),←,
35,"Makepeace, Troy",27y 131d,137 (69-1-67 50.73%),37 (0.27),←,
1,"McIntosh, Hamish",21y 314d,11 (3-0-8 27.27%),6 (0.55),←,
37,"Perry, Joel",21y 27d,8 (1-0-7 12.50%),,←,
20,"Petrie, Drew",23y 273d,99 (47-1-51 47.98%),73 (0.74),←,
30,"Pratt, Daniel",23y 116d,34 (16-0-18 47.06%),2 (0.06),31 (15-0-16 48.39%),1 (0.03)
3,"Rawlings, Brady",25y 35d,126 (65-0-61 51.59%),49 (0.39),←,
34,"Schwarze, Ben",22y 325d,5 (3-0-2 60.00%),2 (0.40),←,
7,"Simpson, Adam",30y 149d,238 (139-1-98 58.61%),69 (0.29),←,
9,"Sinclair, Jess",27y 323d,154 (59-1-94 38.64%),60 (0.39),104 (46-1-57 44.71%),34 (0.33)
19,"Swallow, Andrew",19y 43d,5 (1-0-4 20.00%),,←,
23,"Thompson, Nathan",28y 151d,157 (73-1-83 46.82%),284 (1.81),38 (18-0-20 47.37%),92 (2.42)
36,"Watt, Shannon",25y 231d,101 (51-1-49 50.99%),5 (0.05),←,
8,"Wells, Daniel",21y 162d,77 (38-1-38 50.00%),46 (0.60),←,
Totals,Totals,24y 306d,2192 (1083-14-1095 49.41%),1532 (0.70),,
C,"Laidley, Dani",39y 110d,82 (39-1-42 48.17%),,←,
