Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",2,2,3,5,,2.0,,3.0,,1.0,,,,,,3.0,4.0,1.0,2.0,3.0,,,89.0
5,"Boyd, Matthew",23,6,9,32,1,,,1.0,3.0,5.0,5.0,4.0,,1.0,,9.0,25.0,1.0,,2.0,,1.0,81.0
17,"Cooney, Adam",14,4,11,25,,,,,5.0,3.0,2.0,3.0,,,,8.0,17.0,,,1.0,,,80.0
6,"Dahlhaus, Luke",8,2,7,15,,,,5.0,1.0,3.0,2.0,1.0,,,,8.0,7.0,,,,,1.0,84.0
13 ↑,"Giansiracusa, Daniel",11,6,4,15,2,,,1.0,,3.0,,,,,,2.0,13.0,,2.0,1.0,,1.0,45.0
44,"Goodes, Brett",13,7,4,17,,,,4.0,4.0,1.0,,2.0,,1.0,,6.0,9.0,1.0,,3.0,,1.0,81.0
16,"Griffen, Ryan",12,2,20,32,1,,,7.0,1.0,5.0,6.0,2.0,2.0,1.0,,14.0,18.0,,,1.0,1.0,,86.0
39,"Johannisen, Jason",8,4,8,16,,,,3.0,1.0,3.0,,1.0,,,,3.0,13.0,,,1.0,2.0,1.0,85.0
19,"Jones, Liam",7,4,3,10,,1.0,3.0,4.0,1.0,2.0,,1.0,3.0,,,6.0,4.0,1.0,2.0,,,1.0,90.0
21,"Liberatore, Tom",13,1,13,26,1,,,4.0,1.0,,7.0,2.0,1.0,1.0,,16.0,10.0,,,1.0,,,82.0
33,"Lower, Nick",11,7,9,20,,1.0,,3.0,2.0,3.0,1.0,3.0,,1.0,,5.0,15.0,,,1.0,,,92.0
11,"Macrae, Jack",9,8,13,22,,,,2.0,2.0,,,1.0,,,,4.0,18.0,,,,2.0,,74.0
37,"Markovic, Lukas",1,2,4,5,,,,1.0,,,,1.0,,1.0,,1.0,4.0,,,3.0,,,87.0
27,"Minson, Will",5,2,8,13,,,35.0,3.0,,1.0,4.0,3.0,2.0,1.0,,9.0,4.0,1.0,,3.0,,,88.0
38,"Morris, Dale",7,8,9,16,,,,2.0,1.0,,1.0,1.0,,1.0,,7.0,10.0,1.0,,12.0,,,90.0
2,"Murphy, Robert",22,8,6,28,1,1.0,,1.0,3.0,5.0,1.0,,,,,7.0,22.0,1.0,,,1.0,1.0,89.0
42 ↓,"Picken, Liam",3,3,5,8,,,,1.0,2.0,,,1.0,,,,2.0,6.0,,,1.0,,,43.0
23,"Roughead, Jordan",10,11,4,14,,,,2.0,2.0,1.0,,3.0,,2.0,,4.0,11.0,,,6.0,,,93.0
14,"Smith, Clay",9,1,7,16,,,,6.0,,4.0,1.0,2.0,,,,4.0,12.0,,1.0,1.0,,,83.0
25,"Stevens, Koby",10,7,6,16,1,1.0,,2.0,1.0,4.0,1.0,1.0,,,,5.0,12.0,1.0,1.0,1.0,,,78.0
9,"Stringer, Jake",10,12,6,16,2,2.0,,1.0,,,1.0,,,,,5.0,11.0,1.0,5.0,,,,87.0
32,"Talia, Michael",15,9,15,30,,,,1.0,4.0,3.0,2.0,3.0,,,,6.0,26.0,,,6.0,1.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,116,174,397,9,11.0,38.0,57.0,34.0,47.0,34.0,35.0,8.0,10.0,,134.0,271.0,9.0,13.0,47.0,7.0,8.0,
Opposition,Opposition,210,104,184,394,15,9.0,37.0,74.0,38.0,53.0,40.0,35.0,10.0,8.0,6.0,132.0,258.0,10.0,14.0,44.0,22.0,8.0,
