Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",29y 4d,147 (65-1-81 44.56%),79 (0.54),72 (33-0-39 45.83%),7 (0.10)
25,"Brown, Nathan",28y 322d,110 (55-0-55 50.00%),29 (0.26),←,
32,"Bruce, Cameron",25y 275d,117 (61-0-56 52.14%),151 (1.29),←,
36,"Davey, Aaron",22y 22d,33 (21-0-12 63.64%),49 (1.48),←,
18,"Green, Brad",24y 111d,118 (62-0-56 52.54%),178 (1.51),←,
1,"Heffernan, Chris",26y 154d,142 (85-1-56 60.21%),48 (0.34),45 (18-0-27 40.00%),10 (0.22)
4,"Holland, Ben",28y 53d,155 (80-0-75 51.61%),159 (1.03),30 (18-0-12 60.00%),35 (1.17)
40,"Jamar, Mark",21y 327d,19 (8-0-11 42.11%),3 (0.16),←,
16,"Johnstone, Travis",24y 350d,115 (57-0-58 49.57%),88 (0.77),←,
23,"McDonald, James",28y 270d,146 (71-0-75 48.63%),39 (0.27),←,
5,"McLean, Brock",19y 113d,22 (14-0-8 63.64%),10 (0.45),←,
7,"Miller, Brad",21y 361d,54 (27-0-27 50.00%),16 (0.30),←,
22,"Moloney, Brent",21y 155d,35 (20-1-14 58.57%),7 (0.20),12 (8-0-4 66.67%),1 (0.08)
9,"Neitz, David",30y 161d,258 (122-0-136 47.29%),523 (2.03),←,
8,"Nicholson, Alistair",27y 120d,104 (54-0-50 51.92%),3 (0.03),←,
27,"Rivers, Jared",20y 257d,36 (19-0-17 52.78%),,←,
24,"Robertson, Russell",26y 220d,158 (79-0-79 50.00%),263 (1.66),←,
12,"Sylvia, Colin",19y 236d,16 (10-0-6 62.50%),7 (0.44),←,
31,"Wheatley, Paul",24y 81d,84 (47-0-37 55.95%),23 (0.27),←,
45,"Whelan, Matthew",25y 231d,97 (49-0-48 50.52%),10 (0.10),←,
34,"White, Jeff",28y 133d,198 (98-0-100 49.49%),85 (0.43),166 (85-0-81 51.20%),67 (0.40)
13,"Yze, Adem",27y 284d,224 (103-0-121 45.98%),184 (0.82),←,
Totals,Totals,25y 60d,2388 (1207-3-1178 50.54%),1954 (0.82),,
C,"Daniher, Neale",44y 137d,177 (89-0-88 50.28%),,←,
