Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",24y 123d,57 (32-0-25 56.14%),47 (0.82),←,
24,"Burton, Brett",29y 78d,144 (78-0-66 54.17%),196 (1.36),←,
11,"Doughty, Michael",27y 350d,116 (72-0-44 62.07%),31 (0.27),←,
26,"Douglas, Richard",20y 165d,13 (7-0-6 53.85%),5 (0.38),←,
9,"Edwards, Tyson",30y 349d,259 (141-0-118 54.44%),159 (0.61),←,
36,"Goodwin, Simon",30y 207d,208 (119-0-89 57.21%),117 (0.56),←,
13,"Hudson, Ben",28y 147d,49 (28-0-21 57.14%),6 (0.12),←,
18,"Johncock, Graham",24y 273d,119 (68-0-51 57.14%),81 (0.68),←,
21,"Knights, Chris",20y 299d,28 (18-0-10 64.29%),5 (0.18),←,
20,"Maric, Ivan",21y 198d,11 (8-0-3 72.73%),5 (0.45),←,
3,"Massie, Kris",27y 52d,112 (65-0-47 58.04%),21 (0.19),69 (39-0-30 56.52%),9 (0.13)
39,"Mattner, Martin",24y 349d,93 (56-0-37 60.22%),14 (0.15),←,
16,"McGregor, Ken",26y 173d,142 (78-0-64 54.93%),102 (0.72),←,
23,"McLeod, Andrew",30y 351d,276 (149-0-127 53.99%),244 (0.88),←,
22,"Perrie, Ian",28y 103d,113 (65-0-48 57.52%),128 (1.13),←,
33,"Reilly, Brent",23y 251d,79 (49-0-30 62.03%),35 (0.44),←,
12,"Shirley, Robert",27y 42d,113 (64-0-49 56.64%),22 (0.19),←,
27,"Stevens, Scott",25y 187d,72 (34-1-37 47.92%),49 (0.68),47 (24-0-23 51.06%),32 (0.68)
5,"Thompson, Scott",24y 129d,102 (60-0-42 58.82%),77 (0.75),63 (42-0-21 66.67%),60 (0.95)
15,"Torney, Jason",30y 35d,188 (101-1-86 53.99%),30 (0.16),70 (42-0-28 60.00%),14 (0.20)
7,"van Berlo, Nathan",21y 45d,46 (29-0-17 63.04%),12 (0.26),←,
17,"Welsh, Scott",28y 226d,159 (92-0-67 57.86%),286 (1.80),123 (66-0-57 53.66%),256 (2.08)
Totals,Totals,26y 88d,2499 (1413-2-1084 56.54%),1672 (0.67),,
C,"Craig, Neil",51y 191d,74 (47-0-27 63.51%),,←,
