Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 193d,154 (66-2-86 43.51%),60 (0.39),123 (63-2-58 52.03%),48 (0.39)
17,"Brown, Callum",22y 339d,52 (28-1-23 54.81%),19 (0.37),←,
6,"Brown, Tyler",21y 113d,12 (5-1-6 45.83%),2 (0.17),←,
46,"Cox, Mason",30y 18d,72 (39-0-33 54.17%),91 (1.26),←,
25,"Crisp, Jack",27y 181d,156 (79-2-75 51.28%),50 (0.32),138 (72-2-64 52.90%),40 (0.29)
7,"Daicos, Josh",22y 126d,38 (20-1-17 53.95%),20 (0.53),←,
2,"de Goey, Jordan",25y 17d,101 (53-2-46 53.47%),137 (1.36),←,
4,"Grundy, Brodie",26y 351d,154 (83-2-69 54.55%),46 (0.30),←,
32,"Hoskin-Elliott, Will",27y 211d,140 (61-2-77 44.29%),133 (0.95),88 (49-2-37 56.82%),91 (1.03)
38,"Howe, Jeremy",30y 276d,190 (70-2-118 37.37%),90 (0.47),90 (48-2-40 54.44%),10 (0.11)
44,"Madgen, Jack",27y 341d,24 (15-1-8 64.58%),,←,
37,"Maynard, Brayden",24y 193d,119 (60-2-57 51.26%),15 (0.13),←,
16,"Mayne, Chris",32y 150d,232 (131-2-99 56.90%),207 (0.89),60 (36-1-23 60.83%),11 (0.18)
31,"McCreery, Beau",19y 347d,1 (0-0-1 0.00%),,←,
41,"Mihocek, Brody",28y 56d,61 (37-1-23 61.48%),97 (1.59),←,
30,"Moore, Darcy",25y 66d,92 (41-2-49 45.65%),61 (0.66),←,
9,"Noble, John",24y 7d,25 (14-1-10 58.00%),2 (0.08),←,
10,"Pendlebury, Scott",33y 84d,319 (192-3-124 60.66%),179 (0.56),←,
3,"Quaynor, Isaac",21y 76d,18 (8-0-10 44.44%),,←,
23,"Roughead, Jordan",30y 149d,182 (90-1-91 49.73%),35 (0.19),44 (27-1-16 62.50%),1 (0.02)
22,"Sidebottom, Steele",30y 89d,245 (150-4-91 62.04%),168 (0.69),←,
36,"Sier, Brayden",23y 110d,24 (14-0-10 58.33%),6 (0.25),←,
24,"Thomas, Josh",29y 182d,106 (65-2-39 62.26%),90 (0.85),←,
Totals,Totals,26y 223d,2517 (1321-34-1162 52.48%),1508 (0.60),,
C,"Buckley, Nathan",48y 249d,208 (114-2-92 55.29%),,←,
