Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 142d,176 (97-0-79 55.11%),164 (0.93),←,
12,"Cordy, Zaine",25y 170d,108 (58-0-50 53.70%),11 (0.10),←,
31,"Dale, Bailey",25y 267d,90 (49-0-41 54.44%),71 (0.79),←,
35,"Daniel, Caleb",25y 282d,139 (76-0-63 54.68%),37 (0.27),←,
5,"Dunkley, Josh",25y 96d,98 (55-0-43 56.12%),47 (0.48),←,
15,"Duryea, Taylor",30y 356d,164 (112-1-51 68.60%),24 (0.15),46 (30-0-16 65.22%),3 (0.07)
44,"English, Tim",24y 248d,74 (41-0-33 55.41%),39 (0.53),←,
38,"Garcia, Riley",21y 75d,10 (6-0-4 60.00%),4 (0.40),←,
43,"Gardner, Ryan",24y 318d,26 (16-0-10 61.54%),2 (0.08),←,
7,"Hunter, Lachie",27y 123d,168 (90-0-78 53.57%),72 (0.43),←,
21,"Liberatore, Tom",29y 334d,178 (85-0-93 47.75%),66 (0.37),←,
11,"Macrae, Jack",27y 255d,190 (101-0-89 53.16%),45 (0.24),←,
30,"McNeil, Lachlan",21y 65d,15 (11-0-4 73.33%),7 (0.47),←,
33,"Naughton, Aaron",22y 136d,83 (47-0-36 56.63%),109 (1.31),←,
22,"OBrien, Tim",28y 18d,99 (52-3-44 54.04%),73 (0.74),2 (1-0-1 50.00%),
20,"Richards, Ed",22y 286d,68 (34-0-34 50.00%),24 (0.35),←,
28,"Scott, Anthony",27y 46d,25 (18-0-7 72.00%),14 (0.56),←,
6,"Smith, Bailey",21y 129d,71 (42-0-29 59.15%),34 (0.48),←,
1,"Treloar, Adam",29y 37d,195 (84-1-110 43.33%),114 (0.58),22 (14-0-8 63.64%),17 (0.77)
2,"Ugle-Hagan, Jamarra",20y 11d,10 (5-0-5 50.00%),10 (1.00),←,
3,"Wallis, Mitch",29y 173d,160 (76-0-84 47.50%),107 (0.67),←,
19,"Weightman, Cody",21y 90d,24 (14-0-10 58.33%),39 (1.63),←,
34,"Williams, Bailey",24y 187d,86 (46-0-40 53.49%),11 (0.13),←,
Totals,Totals,25y 119d,2257 (1215-5-1037 53.83%),1124 (0.50),,
C,"Beveridge, Luke",51y 235d,165 (94-0-71 56.97%),,←,
