Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Dyson, Kevin",28y 10d,59 (30-0-29 50.85%),24 (0.41),←,
20,"Febey, Matthew",25y 268d,57 (27-0-30 47.37%),20 (0.35),←,
21,"Febey, Steven",25y 268d,140 (76-0-64 54.29%),21 (0.15),←,
22,"Hilton, Jeff",22y 352d,32 (18-0-14 56.25%),22 (0.69),26 (14-0-12 53.85%),16 (0.62)
15,"Hopgood, Paul",21y 297d,25 (15-0-10 60.00%),2 (0.08),←,
7,"Kowal, Darren",22y 330d,41 (23-0-18 56.10%),26 (0.63),←,
37,"Lamprill, Andrew",26y 10d,17 (6-0-11 35.29%),3 (0.18),←,
16,"Lovell, Andy",24y 290d,106 (51-1-54 48.58%),124 (1.17),←,
6,"Lovett, Glenn",25y 295d,82 (36-0-46 43.90%),53 (0.65),←,
3,"Lyon, Garry",27y 243d,178 (102-1-75 57.58%),304 (1.71),←,
9,"Neitz, David",20y 112d,51 (24-0-27 47.06%),26 (0.51),←,
25,"Norman, Luke",23y 149d,7 (1-0-6 14.29%),3 (0.43),←,
4,"Obst, Andrew",30y 268d,94 (52-0-42 55.32%),46 (0.49),←,
19,"Prymke, Paul",24y 157d,31 (14-0-17 45.16%),2 (0.06),←,
41,"Rohde, Peter",30y 176d,158 (93-1-64 59.18%),28 (0.18),112 (59-1-52 53.13%),22 (0.20)
10,"Seecamp, Marcus",22y 291d,58 (19-0-39 32.76%),12 (0.21),7 (1-0-6 14.29%),2 (0.29)
29,"Smith, Shaun",25y 326d,54 (28-1-25 52.78%),49 (0.91),7 (1-0-6 14.29%),11 (1.57)
11,"Stynes, Jim",29y 21d,185 (103-1-81 55.95%),110 (0.59),←,
2,"Tingay, Stephen",24y 274d,108 (58-0-50 53.70%),48 (0.44),←,
12,"Viney, Todd",29y 45d,148 (76-1-71 51.69%),60 (0.41),←,
27,"Wight, Sean",31y 60d,136 (73-0-63 53.68%),63 (0.46),←,
Totals,Totals,25y 324d,1767 (925-6-836 52.35%),1046 (0.59),,
C,"Balme, Neil",43y 119d,52 (25-0-27 48.08%),,←,
