0,1,2,3,4,5,6
←,"Round: 3 Venue: Docklands Date: Sat, 13-Apr-2002 7:10 PM Attendance: 27286","Round: 3 Venue: Docklands Date: Sat, 13-Apr-2002 7:10 PM Attendance: 27286","Round: 3 Venue: Docklands Date: Sat, 13-Apr-2002 7:10 PM Attendance: 27286","Round: 3 Venue: Docklands Date: Sat, 13-Apr-2002 7:10 PM Attendance: 27286","Round: 3 Venue: Docklands Date: Sat, 13-Apr-2002 7:10 PM Attendance: 27286",→
←,Kangaroos,2.2.14,5.3.33,7.3.45,10.7.67,→
←,Geelong,2.1.13,6.4.40,10.6.66,11.9.75,→
←,Qrt margin,KA by 1,GE by 7,GE by 21,GE by 8,→
←,Qrt scores,KA 14-13,GE 27-19,GE 26-12,KA 22-9,→
←,Field umpires,"Andrew Coates (230), Corin Rowe (48), Mark Fussell (2)","Andrew Coates (230), Corin Rowe (48), Mark Fussell (2)","Andrew Coates (230), Corin Rowe (48), Mark Fussell (2)","Andrew Coates (230), Corin Rowe (48), Mark Fussell (2)",→
