Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",6,2,3,9,,,,1.0,,3.0,1.0,1.0,,,,1.0,8.0,,,,,,
3,"Bizzell, Clint",8,6,3,11,,1.0,,5.0,1.0,2.0,,2.0,2.0,1.0,,5.0,8.0,2.0,,7.0,,,
20,"Broadbridge, Troy",2,1,3,5,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,1.0,,,2.0,,,
25,"Brown, Nathan",12,3,4,16,,1.0,,2.0,4.0,1.0,1.0,,2.0,,,6.0,11.0,,,,1.0,,
32,"Bruce, Cameron",5,3,6,11,,,,2.0,1.0,1.0,,1.0,2.0,1.0,,7.0,5.0,1.0,,5.0,,,
30,"Godfrey, Simon",3,2,5,8,,,,5.0,,2.0,1.0,5.0,,1.0,,3.0,5.0,,,,,,
16,"Johnstone, Travis",8,2,5,13,1,1.0,,3.0,,2.0,2.0,,2.0,,,6.0,6.0,,,1.0,1.0,,
11,"Jolly, Darren",6,3,2,8,,,8.0,3.0,1.0,1.0,,3.0,1.0,2.0,,4.0,3.0,2.0,,1.0,,,
29,"Lamb, Chris",7,4,3,10,,,1.0,1.0,1.0,,,1.0,,1.0,,5.0,5.0,1.0,,8.0,,,
36,"Leoncelli, Andrew",14,5,7,21,1,,,6.0,,6.0,5.0,3.0,1.0,1.0,,4.0,17.0,,,2.0,,,
35,"McDonald, Anthony",3,3,3,6,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,,3.0,4.0,,,1.0,1.0,,
37,"Miller, Brad",2,2,1,3,,,,1.0,1.0,,,1.0,,,,2.0,1.0,1.0,,,,,
9,"Neitz, David",7,6,3,10,4,3.0,1.0,1.0,,,,,,,,6.0,6.0,2.0,6.0,,,,
24,"Robertson, Russell",10,5,3,13,5,1.0,1.0,1.0,,3.0,1.0,3.0,,2.0,,7.0,5.0,2.0,3.0,,,,
19,"Vardy, Peter",7,4,4,11,1,,,3.0,,2.0,3.0,1.0,1.0,,,6.0,4.0,1.0,,,,,
42,"Walsh, Peter",3,,6,9,,,,7.0,,1.0,1.0,3.0,,1.0,,3.0,5.0,,,,,,
10,"Ward, Daniel",7,4,13,20,,,1.0,6.0,3.0,4.0,3.0,5.0,,,,7.0,12.0,,,1.0,,,
31,"Wheatley, Paul",7,5,8,15,,,1.0,3.0,,1.0,,1.0,,1.0,,7.0,7.0,1.0,,3.0,,,
45,"Whelan, Matthew",11,3,4,15,,,,,5.0,2.0,,,,,,6.0,7.0,1.0,,2.0,1.0,,
34,"White, Jeff",2,3,10,12,,,22.0,1.0,,2.0,1.0,3.0,,2.0,,4.0,8.0,,,1.0,,,
22,"Woewodin, Shane",8,2,5,13,,1.0,,3.0,,2.0,,,,,,2.0,11.0,1.0,,2.0,1.0,,
13,"Yze, Adem",27,5,3,30,2,,1.0,2.0,5.0,5.0,7.0,1.0,,,2.0,12.0,16.0,1.0,2.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,73,104,269,14,10.0,36.0,60.0,24.0,43.0,28.0,37.0,13.0,15.0,2.0,110.0,155.0,16.0,11.0,39.0,5.0,,
Opposition,Opposition,183,79,112,295,14,15.0,37.0,60.0,27.0,47.0,38.0,29.0,15.0,13.0,4.0,122.0,174.0,17.0,8.0,54.0,13.0,,
