Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",12,3,6,18,1,1.0,,2.0,,7.0,1.0,4.0,1.0,3.0,,8.0,9.0,,2.0,3.0,3.0,1.0,86.0
21,"Barlow, Michael",17,7,8,25,1,,,4.0,,5.0,3.0,5.0,1.0,,,7.0,19.0,,,3.0,1.0,2.0,77.0
26,"Bradley, Kepler",7,7,5,12,,,2.0,,,,,1.0,1.0,1.0,,3.0,11.0,1.0,1.0,1.0,,,78.0
15,"Crowley, Ryan",9,7,4,13,5,1.0,,1.0,,3.0,,1.0,2.0,,3.0,4.0,9.0,1.0,3.0,,2.0,,79.0
40,"de Boer, Matt",7,5,14,21,,,,4.0,1.0,3.0,2.0,3.0,1.0,1.0,,8.0,12.0,,,4.0,1.0,1.0,91.0
41,"Duffield, Paul",18,12,4,22,,,,3.0,7.0,,,2.0,1.0,1.0,,3.0,18.0,,,3.0,,,88.0
13,"Fyfe, Nat",4,,6,10,,,,2.0,,3.0,1.0,,1.0,,,4.0,6.0,,,2.0,,,37.0
14,"Grover, Antoni",6,5,1,7,1,,,,2.0,,,,,,,2.0,5.0,1.0,,4.0,,,44.0
4,"Hasleby, Paul",10,9,7,17,2,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,11.0,3.0,2.0,,,,78.0
43,"Hayden, Roger",13,5,5,18,,,,1.0,4.0,2.0,,1.0,1.0,1.0,,4.0,13.0,,,3.0,,1.0,93.0
32,"Hill, Stephen",8,3,5,13,2,,,4.0,,3.0,,,2.0,,,6.0,6.0,,1.0,,1.0,2.0,90.0
5,"Ibbotson, Garrick",12,6,10,22,,,,,4.0,,1.0,,,,,9.0,12.0,,,,,,88.0
37,"Johnson, Michael",17,9,8,25,,1.0,,2.0,4.0,2.0,,4.0,,1.0,,7.0,18.0,1.0,1.0,1.0,,,94.0
9,"McPhee, Adam",5,3,8,13,,3.0,,1.0,,2.0,1.0,4.0,3.0,1.0,,7.0,8.0,,2.0,1.0,,,92.0
2,"Morabito, Anthony",11,7,6,17,1,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,1.0,2.0,4.0,14.0,,1.0,3.0,3.0,,86.0
16,"Mundy, David",9,6,7,16,1,1.0,,5.0,,2.0,3.0,3.0,,1.0,,4.0,13.0,,1.0,4.0,1.0,,75.0
10,"Palmer, Rhys",14,9,17,31,,,,2.0,1.0,5.0,6.0,3.0,4.0,1.0,1.0,11.0,19.0,,,,,,74.0
29,"Pavlich, Matthew",10,2,6,16,1,1.0,,2.0,,2.0,4.0,4.0,2.0,3.0,,5.0,11.0,,,1.0,,1.0,93.0
24,"Roberton, Dylan",15,10,5,20,1,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,6.0,14.0,1.0,,2.0,1.0,,76.0
31,"Sandilands, Aaron",8,9,10,18,1,,22.0,1.0,3.0,4.0,2.0,1.0,1.0,,,9.0,9.0,3.0,,2.0,,1.0,95.0
36,"Silvagni, Alex",6,3,3,9,,,,3.0,2.0,,,2.0,,1.0,,1.0,8.0,,,3.0,,,92.0
47,"van Berlo, Jay",5,3,6,11,,1.0,,2.0,,1.0,1.0,1.0,,,,3.0,8.0,1.0,1.0,1.0,1.0,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,130,151,374,17,13.0,25.0,43.0,33.0,52.0,28.0,43.0,23.0,18.0,6.0,121.0,253.0,12.0,15.0,41.0,14.0,9.0,
Opposition,Opposition,199,106,175,374,8,10.0,19.0,47.0,28.0,44.0,26.0,46.0,18.0,23.0,,119.0,258.0,12.0,10.0,54.0,18.0,5.0,
