Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",11,8,12,23,2,,,2.0,,,,,1.0,,,,,,,,,,
5,"Buckley, Nathan",17,8,5,22,2,2.0,,5.0,,,,,4.0,1.0,,,,,,,,,
21,"Christian, Michael",9,4,5,14,,,1.0,,,,,,3.0,1.0,,,,,,,,,
28,"Crosisca, Gavin",5,3,3,8,,,,,,,,,3.0,1.0,,,,,,,,,
33,"Curley, Todd",3,1,3,6,1,,1.0,1.0,,,,,1.0,,,,,,,,,,
2,"Francis, Tony",16,4,7,23,,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,
7,"Fraser, Mark",2,2,6,8,,,,1.0,,,,,,1.0,,,,,,,,,
15,"Hassall, Jon",5,,4,9,,,,3.0,,,,,1.0,,,,,,,,,,
8,"James, Brett",1,2,2,3,,1.0,,,,,,,,2.0,,,,,,,,,
23,"Kelly, Craig",2,2,6,8,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
44,"Kerrison, Shane",4,1,2,6,,,,,,,,,,,,,,,,,,,
12,"McCartney, Jason",3,1,3,6,,,,,,,,,,2.0,,,,,,,,,
34,"McGuane, Mick",14,3,7,21,,,,,,,,,2.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",2,,4,6,,,11.0,,,,,,2.0,5.0,,,,,,,,,
13,"Richardson, Alan",6,2,5,11,,,,,,,,,,,,,,,,,,,
36,"Rocca, Saverio",7,5,1,8,4,,3.0,,,,,,1.0,5.0,,,,,,,,,
29,"Russell, Scott",8,1,5,13,,,,,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",6,,9,15,,,,,,,,,3.0,2.0,,,,,,,,,
37,"Tranquilli, Andrew",5,2,,5,1,2.0,,,,,,,,,,,,,,,,,
14,"Watson, Shane",15,9,10,25,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
19,"Wright, Graham",12,3,4,16,,,,5.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,153,61,103,256,11,11.0,17.0,21.0,,,,,27.0,29.0,,,,,,,,,
Opposition,Opposition,208,75,111,319,17,19.0,18.0,30.0,,,,,29.0,27.0,6.0,,,,,,,,
