Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 124d,147 (79-0-68 53.74%),129 (0.88),←,
17,"Bruce, Josh",28y 293d,132 (53-1-78 40.53%),189 (1.43),19 (11-0-8 57.89%),18 (0.95)
31,"Dale, Bailey",24y 249d,61 (31-0-30 50.82%),60 (0.98),←,
35,"Daniel, Caleb",24y 264d,111 (59-0-52 53.15%),31 (0.28),←,
5,"Dunkley, Josh",24y 78d,80 (44-0-36 55.00%),43 (0.54),←,
15,"Duryea, Taylor",29y 338d,137 (95-1-41 69.71%),23 (0.17),19 (13-0-6 68.42%),2 (0.11)
44,"English, Tim",23y 230d,49 (26-0-23 53.06%),19 (0.39),←,
43,"Gardner, Ryan",23y 300d,14 (8-0-6 57.14%),2 (0.14),←,
7,"Hunter, Lachie",26y 105d,140 (73-0-67 52.14%),61 (0.44),←,
39,"Johannisen, Jason",28y 140d,144 (70-0-74 48.61%),47 (0.33),←,
42,"Keath, Alex",29y 67d,50 (28-1-21 57.00%),2 (0.04),20 (12-0-8 60.00%),1 (0.05)
21,"Liberatore, Tom",28y 316d,150 (68-0-82 45.33%),50 (0.33),←,
27,"Lipinski, Patrick",22y 254d,47 (24-0-23 51.06%),28 (0.60),←,
11,"Macrae, Jack",26y 237d,161 (83-0-78 51.55%),37 (0.23),←,
8,"Martin, Stefan",34y 131d,192 (60-1-131 31.51%),47 (0.24),2 (2-0-0 100.00%),1 (0.50)
30,"McNeil, Lachlan",20y 47d,2 (2-0-0 100.00%),1 (0.50),←,
33,"Naughton, Aaron",21y 118d,55 (29-0-26 52.73%),54 (0.98),←,
28,"Scott, Anthony",26y 28d,2 (2-0-0 100.00%),,←,
6,"Smith, Bailey",20y 111d,43 (24-0-19 55.81%),20 (0.47),←,
1,"Treloar, Adam",28y 19d,175 (72-1-102 41.43%),97 (0.55),2 (2-0-0 100.00%),
23,"Vandermeer, Laitham",22y 53d,14 (8-0-6 57.14%),12 (0.86),←,
3,"Wallis, Mitch",28y 155d,153 (72-0-81 47.06%),101 (0.66),←,
34,"Williams, Bailey",23y 169d,61 (31-0-30 50.82%),10 (0.16),←,
Totals,Totals,25y 262d,2120 (1041-5-1074 49.10%),1063 (0.50),,
C,"Beveridge, Luke",50y 217d,136 (76-0-60 55.88%),,←,
