Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",10,8,1,11,5,2.0,,,,,,,,1.0,,,,,,,,,
30,"Biddiscombe, Craig",9,3,6,15,,,,2.0,,,,,1.0,1.0,,,,,,,,,
9,"Breuer, Shayne",10,3,11,21,2,,,2.0,,,,,,,,,,,,,,,
16,"Brownless, Bill",4,3,,4,1,,,,,,,,,1.0,,,,,,,,,
8,"Burns, Ronnie",4,2,2,6,1,,,1.0,,,,,,,,,,,,,,,
2,"Colbert, Leigh",10,2,7,17,1,,2.0,1.0,,,,,2.0,2.0,,,,,,,,,
7,"Couch, Paul",16,1,8,24,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
36,"Graham, Ben",8,4,5,13,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Hall, Derek",15,9,7,22,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
32,"Hocking, Garry",13,5,14,27,2,1.0,,3.0,,,,,2.0,4.0,3.0,,,,,,,,
1,"King, Steven",3,2,5,8,,,11.0,,,,,,,,,,,,,,,,
4,"Lord, Aaron",5,2,8,13,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
28,"McKinnon, Martin",7,4,6,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Mensch, David",7,9,15,22,4,,7.0,1.0,,,,,,1.0,2.0,,,,,,,,
23,"Pickering, Liam",11,3,4,15,,,,2.0,,,,,1.0,,,,,,,,,,
15,"Riccardi, Peter",8,1,6,14,,,,2.0,,,,,1.0,1.0,,,,,,,,,
27,"Sanderson, Brenton",8,3,6,14,,,,3.0,,,,,3.0,,,,,,,,,,
12,"Sholl, Brad",18,7,4,22,,,,,,,,,1.0,,,,,,,,,,
37,"Simpson, Sean",6,1,5,11,,,,4.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",5,1,3,8,,,,3.0,,,,,1.0,1.0,,,,,,,,,
10,"Tanner, Grant",11,5,6,17,2,,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,78,129,317,20,9.0,21.0,31.0,,,,,17.0,19.0,5.0,,,,,,,,
Opposition,Opposition,177,64,101,278,12,13.0,25.0,28.0,,,,,19.0,17.0,1.0,,,,,,,,
