North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",9,4,4,13,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
14,"Armstrong, Matt",15,5,7,22,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
12,"Blakey, John",11,3,2,13,,,,1.0,,,,,2.0,,,,,,,,,,
9,"Campbell, Warren",6,,1,7,,,,,,,,,,,,,,,,,,,
16,"Capuano, Mathew",5,3,,5,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Carey, Wayne",11,7,6,17,2,1.0,,1.0,,,,,4.0,,,,,,,,,,
26,"Ishchenko, Alex",2,1,1,3,,,2.0,,,,,,,1.0,,,,,,,,,
34,"King, David",10,3,4,14,,,,,,,,,,3.0,,,,,,,,,
7,"Laidley, Dani",9,3,3,12,,,,1.0,,,,,1.0,,,,,,,,,,
35,"Longmire, John",6,4,2,8,2,2.0,,,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",5,5,8,13,,,,,,,,,,,,,,,,,,,
31,"McKernan, Corey",10,5,5,15,,,4.0,,,,,,3.0,3.0,,,,,,,,,
13,"Nichols, Trent",13,2,4,17,3,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
20,"Reynolds, Keenan",7,2,2,9,,,,,,,,,1.0,1.0,,,,,,,,,
22,"Roberts, Mark",5,2,6,11,1,1.0,1.0,,,,,,1.0,,,,,,,,,,
3,"Rock, Anthony",6,1,4,10,2,,,3.0,,,,,,2.0,,,,,,,,,
2,"Schwass, Wayne",23,2,2,25,,1.0,,1.0,,,,,4.0,2.0,3.0,,,,,,,,
8,"Scott, Robert",12,2,6,18,,,,,,,,,1.0,,,,,,,,,,
24,"Sholl, Craig",9,3,8,17,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
15,"Smith, Ross",8,,3,11,,,,1.0,,,,,,,,,,,,,,,
10,"Stevens, Anthony",18,2,7,25,,,,2.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,59,85,285,11,13.0,11.0,16.0,,,,,30.0,18.0,3.0,,,,,,,,
Opposition,Opposition,199,57,124,323,10,16.0,15.0,20.0,,,,,18.0,30.0,3.0,,,,,,,,
