Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",21y 305d,40 (26-1-13 66.25%),7 (0.17),←,
21,"Akermanis, Jason",32y 165d,310 (187-6-117 61.29%),410 (1.32),62 (36-2-24 59.68%),103 (1.66)
5,"Boyd, Matthew",26y 346d,134 (66-2-66 50.00%),47 (0.35),←,
17,"Cooney, Adam",23y 312d,129 (66-2-61 51.94%),124 (0.96),←,
4,"Cross, Daniel",26y 131d,129 (63-3-63 50.00%),24 (0.19),←,
10,"Eagleton, Nathan",30y 271d,255 (120-5-130 48.04%),210 (0.82),199 (94-3-102 47.99%),165 (0.83)
3,"Everitt, Andrejs",20y 148d,23 (13-1-9 58.70%),4 (0.17),←,
9,"Gilbee, Lindsay",28y 31d,158 (78-2-78 50.00%),96 (0.61),←,
16,"Griffen, Ryan",23y 12d,94 (55-1-38 59.04%),49 (0.52),←,
8,"Hahn, Mitch",28y 90d,156 (74-2-80 48.08%),141 (0.90),←,
40,"Harbrow, Jarrod",21y 21d,42 (23-1-18 55.95%),20 (0.48),←,
25,"Hargrave, Ryan",28y 13d,158 (74-4-80 48.10%),35 (0.22),←,
20,"Hill, Josh",20y 201d,38 (24-1-13 64.47%),43 (1.13),←,
15,"Hudson, Ben",30y 165d,97 (60-1-36 62.37%),9 (0.09),42 (28-1-13 67.86%),3 (0.07)
6,"Johnson, Brad",33y 21d,343 (165-7-171 49.13%),537 (1.57),←,
36,"Lake, Brian",27y 162d,141 (66-2-73 47.52%),15 (0.11),←,
27,"Minson, Will",24y 119d,85 (50-1-34 59.41%),45 (0.53),←,
38,"Morris, Dale",26y 222d,106 (61-2-43 58.49%),2 (0.02),←,
18,"Stack, Brennan",21y 74d,3 (2-0-1 66.67%),4 (1.33),←,
14,"Ward, Callan",19y 120d,22 (14-0-8 63.64%),16 (0.73),←,
12,"Williams, Tom",23y 22d,32 (17-1-14 54.69%),1 (0.03),←,
29,"Wood, Easton",19y 338d,1 (0-0-1 0.00%),,←,
Totals,Totals,25y 116d,2496 (1304-45-1147 52.24%),1839 (0.74),,
C,"Eade, Rodney",51y 126d,264 (143-4-117 54.92%),,112 (62-2-48 56.25%),
