Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 149d,161 (93-0-68 57.76%),144 (0.89),38 (9-0-29 23.68%),24 (0.63)
30,"Brown, Leigh",20y 155d,58 (17-0-41 29.31%),19 (0.33),←,
9,"Carr, Matthew",23y 211d,66 (16-1-49 25.00%),19 (0.29),38 (9-0-29 23.68%),17 (0.45)
10,"Cook, Troy",25y 350d,104 (41-0-63 39.42%),40 (0.38),61 (17-0-44 27.87%),29 (0.48)
24,"Croad, Trent",22y 141d,100 (51-1-48 51.50%),113 (1.13),16 (7-0-9 43.75%),33 (2.06)
7,"Farmer, Jeff",25y 34d,133 (58-0-75 43.61%),281 (2.11),15 (6-0-9 40.00%),22 (1.47)
14,"Grover, Antoni",22y 139d,34 (9-0-25 26.47%),4 (0.12),←,
4,"Hasleby, Paul",21y 46d,58 (16-0-42 27.59%),39 (0.67),←,
43,"Hayden, Roger",21y 231d,3 (1-0-2 33.33%),,←,
28,"Koops, Steven",24y 4d,60 (21-0-39 35.00%),43 (0.72),←,
20,"Longmuir, Justin",21y 188d,52 (13-0-39 25.00%),63 (1.21),←,
8,"McManus, Shaun",26y 169d,118 (35-0-83 29.66%),60 (0.51),←,
15,"McPharlin, Luke",20y 239d,18 (10-0-8 55.56%),6 (0.33),6 (2-0-4 33.33%),3 (0.50)
17,"McPhee, Adam",19y 295d,22 (5-0-17 22.73%),8 (0.36),←,
34,"Medhurst, Paul",20y 229d,15 (6-0-9 40.00%),27 (1.80),←,
25,"Norrish, Jason",30y 183d,143 (52-0-91 36.36%),25 (0.17),123 (40-0-83 32.52%),23 (0.19)
23,"Parker, Shane",29y 160d,145 (46-0-99 31.72%),9 (0.06),←,
29,"Pavlich, Matthew",20y 209d,56 (15-0-41 26.79%),49 (0.88),←,
35,"Siegert, Andrew",20y 191d,16 (7-0-9 43.75%),1 (0.06),←,
2,"Simmonds, Troy",24y 15d,55 (26-0-29 47.27%),16 (0.29),15 (6-0-9 40.00%),9 (0.60)
19,"Walker, James",23y 194d,70 (19-0-51 27.14%),8 (0.11),←,
6,"Woods, Dion",20y 184d,13 (3-0-10 23.08%),3 (0.23),←,
Totals,Totals,23y 86d,1500 (560-2-938 37.33%),977 (0.65),,
C,"Connolly, Chris",39y 125d,18 (8-0-10 44.44%),,17 (7-0-10 41.18%),
