Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",10,8,6,16,,,,2.0,,1.0,,1.0,3.0,,,5.0,12.0,,,1.0,,,82.0
18,"Cameron, Jeremy",9,7,3,12,3,2.0,,1.0,,1.0,,5.0,1.0,2.0,,2.0,11.0,1.0,3.0,2.0,,,90.0
3,"Coniglio, Stephen",9,,11,20,,,,1.0,,6.0,5.0,5.0,,1.0,,7.0,11.0,,,,1.0,,86.0
16,"Daniels, Brent",7,3,6,13,1,,,,,2.0,,3.0,1.0,3.0,,11.0,6.0,,,2.0,,2.0,79.0
1,"Davis, Phil",5,2,2,7,,,,,3.0,1.0,,3.0,3.0,1.0,,3.0,3.0,,,8.0,,,75.0
24,"de Boer, Matt",9,7,11,20,,,,1.0,,2.0,4.0,1.0,1.0,1.0,,7.0,13.0,,,1.0,,,82.0
7,"Deledio, Brett",10,4,4,14,,,,2.0,,4.0,1.0,3.0,2.0,1.0,,3.0,11.0,,,1.0,,,76.0
31,"Finlayson, Jeremy",16,7,3,19,,,,1.0,8.0,1.0,,3.0,1.0,1.0,,3.0,13.0,1.0,,4.0,1.0,,87.0
19,"Haynes, Nick",14,7,2,16,1,1.0,,,2.0,5.0,1.0,2.0,2.0,1.0,,8.0,7.0,4.0,2.0,2.0,1.0,,81.0
27,"Himmelberg, Harry",8,4,7,15,,2.0,,,,3.0,1.0,3.0,,,,6.0,10.0,,1.0,6.0,,1.0,91.0
2,"Hopper, Jacob",12,5,9,21,,,,2.0,1.0,4.0,8.0,2.0,1.0,,,10.0,12.0,,1.0,2.0,,,75.0
25,"Keeffe, Lachlan",5,4,5,10,,1.0,,3.0,,,,3.0,,2.0,,4.0,5.0,1.0,1.0,3.0,,,87.0
40,"Kennedy, Adam",17,10,6,23,,,,,2.0,2.0,,2.0,,,,5.0,18.0,1.0,,3.0,2.0,,84.0
38,"Lloyd, Daniel",2,1,8,10,,2.0,,,,,,2.0,1.0,1.0,,5.0,5.0,,,1.0,,1.0,88.0
50,"Reid, Sam",10,6,4,14,1,,,3.0,,6.0,,3.0,,1.0,,4.0,10.0,,,,,,86.0
23,"Shaw, Heath",13,5,2,15,,,,1.0,3.0,4.0,,,,,,,14.0,,,1.0,,,87.0
26,"Simpson, Dawson",2,1,6,8,,,33.0,3.0,1.0,,2.0,3.0,1.0,1.0,,3.0,4.0,,,1.0,,,75.0
14,"Taranto, Tim",12,3,7,19,,1.0,,5.0,2.0,5.0,3.0,3.0,,1.0,,8.0,12.0,,,1.0,,1.0,88.0
15,"Taylor, Sam",2,1,3,5,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,2.0,,,5.0,,,53.0
20,"Tomlinson, Adam",13,6,6,19,,,2.0,3.0,3.0,5.0,7.0,3.0,3.0,,,10.0,9.0,,,,,,86.0
6,"Whitfield, Lachie",26,13,7,33,,,,,3.0,7.0,5.0,2.0,2.0,,2.0,7.0,27.0,,,1.0,1.0,,91.0
29,"Williams, Zac",14,5,11,25,1,,,1.0,2.0,2.0,1.0,3.0,,,,5.0,18.0,,,1.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,109,129,354,7,10.0,35.0,30.0,30.0,62.0,38.0,56.0,23.0,18.0,2.0,119.0,233.0,8.0,8.0,46.0,6.0,5.0,
Opposition,Opposition,254,146,116,370,16,8.0,33.0,34.0,50.0,47.0,33.0,54.0,18.0,23.0,4.0,120.0,244.0,20.0,14.0,43.0,10.0,10.0,
