Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Baird, John",7,8,3,10,,,,1.0,1.0,,,2.0,,1.0,,2.0,8.0,1.0,,1.0,1.0,,43.0
16,"Brown, Leigh",3,2,5,8,,,,2.0,1.0,1.0,,3.0,,1.0,,3.0,5.0,,,7.0,1.0,,100.0
24,"Firrito, Michael",2,2,,2,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,6.0,,,47.0
6,"Grant, Shannon",13,2,12,25,,1.0,,5.0,1.0,7.0,4.0,2.0,,,,6.0,19.0,,,1.0,,2.0,93.0
39,"Harding, Leigh",1,1,,1,,,,,,,,1.0,,1.0,,,1.0,,,,,,30.0
4,"Harris, Daniel",6,4,11,17,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,9.0,9.0,,,1.0,1.0,1.0,82.0
29,"Harvey, Brent",6,5,6,12,,,,,1.0,,,,,,,1.0,10.0,,,3.0,,,73.0
22,"Jones, Chad",3,2,,3,,,,2.0,,,,3.0,,2.0,,,3.0,,,,,,33.0
21,"Jones, Corey",6,1,1,7,,,,1.0,1.0,2.0,1.0,4.0,,1.0,,1.0,6.0,,,2.0,,,67.0
34,"King, David",13,5,4,17,,,,2.0,8.0,3.0,2.0,3.0,1.0,,,4.0,12.0,,,1.0,1.0,1.0,99.0
35,"Makepeace, Troy",15,2,1,16,,,,1.0,5.0,,,2.0,,2.0,,4.0,12.0,,,5.0,2.0,,95.0
5,"McKernan, Corey",8,3,6,14,1,,21.0,3.0,5.0,,8.0,,1.0,,,7.0,6.0,,1.0,1.0,1.0,1.0,95.0
19,"Motlop, Daniel",6,5,4,10,1,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,8.0,,1.0,4.0,,,96.0
20,"Petrie, Drew",7,6,6,13,2,,5.0,2.0,1.0,4.0,,1.0,,1.0,,2.0,11.0,,2.0,3.0,,1.0,100.0
3,"Rawlings, Brady",9,6,6,15,1,,,1.0,1.0,1.0,,,,,,4.0,11.0,,1.0,1.0,,,100.0
26,"Rocca, Saverio",6,6,1,7,2,1.0,2.0,1.0,,3.0,,1.0,,1.0,,1.0,6.0,1.0,3.0,3.0,,1.0,95.0
7,"Simpson, Adam",15,7,12,27,,,,1.0,,8.0,4.0,,,,,11.0,14.0,2.0,,3.0,,,95.0
9,"Sinclair, Jess",16,5,4,20,,,,2.0,4.0,1.0,3.0,1.0,3.0,,,8.0,12.0,,,2.0,1.0,,100.0
10,"Stevens, Anthony",17,9,14,31,1,,,3.0,5.0,1.0,5.0,6.0,,3.0,,7.0,23.0,,1.0,1.0,,,90.0
12,"Stevens, Michael",4,5,6,10,1,,,1.0,1.0,,,2.0,1.0,1.0,,5.0,5.0,1.0,1.0,,,,80.0
36,"Watt, Shannon",6,3,3,9,,,,,3.0,1.0,,1.0,1.0,1.0,,4.0,4.0,,,8.0,,,100.0
8,"Wells, Daniel",7,5,7,14,,,2.0,2.0,,2.0,3.0,1.0,1.0,,,4.0,11.0,,,4.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,94,112,288,9,3.0,30.0,33.0,39.0,38.0,33.0,39.0,10.0,18.0,,85.0,198.0,5.0,10.0,57.0,8.0,7.0,
Opposition,Opposition,210,96,145,355,26,14.0,32.0,42.0,27.0,71.0,38.0,30.0,18.0,10.0,6.0,139.0,217.0,13.0,21.0,44.0,11.0,19.0,
