Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bond, Chris",29y 194d,141 (65-1-75 46.45%),44 (0.31),19 (7-0-12 36.84%),4 (0.21)
18,"Brown, Michael",21y 322d,21 (6-0-15 28.57%),15 (0.71),←,
24,"Burton, Matthew",28y 81d,60 (22-0-38 36.67%),26 (0.43),←,
42,"Callaghan, Craig",22y 152d,67 (22-0-45 32.84%),51 (0.76),←,
46,"Carroll, Trent",20y 102d,16 (5-0-11 31.25%),1 (0.06),←,
13,"Chisholm, Scott",25y 72d,61 (24-0-37 39.34%),23 (0.38),←,
31,"Clement, James",21y 338d,51 (19-0-32 37.25%),31 (0.61),←,
12,"Dodd, Brad",21y 138d,17 (7-0-10 41.18%),8 (0.47),←,
2,"Fletcher, Adrian",28y 302d,165 (76-2-87 46.67%),80 (0.48),13 (5-0-8 38.46%),7 (0.54)
37,"Gale, Mark",22y 93d,40 (15-0-25 37.50%),9 (0.22),←,
17,"Holland, Brodie",18y 217d,9 (2-0-7 22.22%),8 (0.89),←,
14,"Hunter, Kingsley",23y 73d,38 (14-0-24 36.84%),80 (2.11),←,
36,"Leach, Quenton",25y 353d,56 (20-0-36 35.71%),26 (0.46),←,
9,"Mann, Peter",27y 335d,109 (44-0-65 40.37%),99 (0.91),70 (26-0-44 37.14%),87 (1.24)
43,"McGovern, Andrew",30y 123d,80 (29-1-50 36.88%),9 (0.11),60 (25-0-35 41.67%),2 (0.03)
16,"Michael, Clem",22y 23d,9 (3-0-6 33.33%),,←,
25,"Norrish, Jason",26y 194d,81 (35-0-46 43.21%),12 (0.15),61 (23-0-38 37.70%),10 (0.16)
10,"OReilly, Stephen",25y 272d,114 (50-0-64 43.86%),12 (0.11),78 (29-0-49 37.18%),7 (0.09)
23,"Parker, Shane",25y 171d,64 (25-0-39 39.06%),4 (0.06),←,
15,"Sinclair, Jess",19y 347d,26 (9-0-17 34.62%),13 (0.50),←,
40,"Walker, James",19y 205d,1 (0-0-1 0.00%),1 (1.00),←,
4,"Wills, Andrew",26y 217d,125 (68-0-57 54.40%),112 (0.90),66 (28-0-38 42.42%),69 (1.05)
Totals,Totals,24y 97d,1351 (560-4-787 41.45%),664 (0.49),,
C,"Neesham, Gerard",43y 240d,85 (32-0-53 37.65%),,←,
