Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",5,3,3,8,1,,2.0,1.0,,1.0,,1.0,,2.0,,2.0,6.0,,1.0,,,,
32,"Bell, Peter",21,1,12,33,1,,,2.0,1.0,5.0,8.0,1.0,5.0,1.0,3.0,12.0,16.0,,1.0,,2.0,,
7,"Black, Heath",20,7,6,26,,1.0,,,1.0,6.0,1.0,,,,,5.0,20.0,,1.0,1.0,,,
30,"Brown, Leigh",4,2,2,6,,,,,1.0,2.0,,,,,,2.0,4.0,1.0,,1.0,1.0,,
9,"Carr, Matthew",7,1,4,11,,,,1.0,2.0,2.0,2.0,3.0,,,,3.0,8.0,,,,,,
10,"Cook, Troy",10,1,2,12,1,1.0,,2.0,2.0,4.0,1.0,2.0,,,,4.0,8.0,,1.0,,,,
38,"Cunningham, Ben",1,,1,2,,,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,
31,"Eastaugh, Simon",7,4,8,15,,,24.0,1.0,1.0,2.0,5.0,,5.0,2.0,,7.0,6.0,1.0,,,,,
2,"Fletcher, Adrian",14,3,9,23,,1.0,,7.0,1.0,4.0,3.0,1.0,2.0,1.0,,9.0,14.0,,,1.0,2.0,,
42,"Haddrill, Robert",3,,1,4,,,,,,,2.0,1.0,,2.0,,1.0,3.0,,,3.0,,,
4,"Hasleby, Paul",4,1,5,9,,,,1.0,,1.0,1.0,2.0,1.0,,,6.0,5.0,,,1.0,,,
5,"Jones, Anthony",8,7,2,10,,,1.0,1.0,4.0,3.0,,,,,,2.0,9.0,1.0,,,,,
11,"Kickett, Dale",10,7,5,15,,,,2.0,,2.0,2.0,2.0,1.0,,,7.0,8.0,1.0,,3.0,1.0,,
28,"Koops, Steven",9,3,1,10,2,1.0,1.0,1.0,,4.0,,1.0,2.0,2.0,,8.0,5.0,1.0,1.0,2.0,,,
20,"Longmuir, Justin",9,5,5,14,3,,7.0,,,4.0,2.0,1.0,3.0,2.0,,10.0,4.0,1.0,1.0,1.0,,,
8,"McManus, Shaun",10,4,13,23,1,1.0,,3.0,2.0,1.0,,4.0,1.0,1.0,,11.0,7.0,1.0,1.0,1.0,,,
17,"McPhee, Adam",6,2,4,10,,,1.0,3.0,,3.0,2.0,1.0,,1.0,,7.0,3.0,,,2.0,,,
23,"Parker, Shane",6,4,2,8,,,,2.0,1.0,,,,,2.0,,4.0,4.0,1.0,,1.0,,,
29,"Pavlich, Matthew",10,8,4,14,1,3.0,1.0,2.0,,5.0,2.0,,,,,6.0,8.0,3.0,4.0,1.0,,,
41,"Ugle, Keren",3,1,4,7,2,,,,,,,1.0,,,,3.0,4.0,,1.0,,,,
19,"Walker, James",12,5,9,21,,,,2.0,,3.0,3.0,1.0,1.0,1.0,,7.0,13.0,,1.0,2.0,1.0,,
24,"Wira, Brad",10,6,4,14,1,1.0,,1.0,2.0,1.0,,3.0,,,,1.0,13.0,,2.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,75,106,295,13,12.0,37.0,33.0,18.0,53.0,35.0,25.0,21.0,17.0,3.0,118.0,169.0,11.0,15.0,21.0,8.0,,
Opposition,Opposition,187,87,107,294,19,5.0,27.0,38.0,37.0,41.0,39.0,25.0,17.0,21.0,3.0,114.0,178.0,10.0,18.0,26.0,10.0,,
