St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 348d,15 (4-0-11 26.67%),2 (0.13),←,
21,"Beetham, Caydn",19y 55d,15 (3-0-12 20.00%),5 (0.33),←,
22,"Begley, James",20y 287d,9 (3-1-5 38.89%),1 (0.11),←,
27,"Blake, Jason",20y 51d,16 (4-0-12 25.00%),3 (0.19),←,
3,"Burke, Nathan",31y 88d,298 (127-3-168 43.12%),111 (0.37),←,
19,"Davis, Chad",20y 338d,16 (2-1-13 15.63%),9 (0.56),←,
6,"Delaney, Tony",25y 129d,69 (21-2-46 31.88%),25 (0.36),26 (4-1-21 17.31%),5 (0.19)
10,"Everitt, Peter",27y 2d,153 (69-2-82 45.75%),264 (1.73),←,
9,"Gehrig, Fraser",25y 63d,120 (64-1-55 53.75%),159 (1.33),5 (1-0-4 20.00%),
25,"Hall, Barry",24y 86d,77 (32-1-44 42.21%),110 (1.43),←,
2,"Hamill, Aaron",23y 258d,98 (51-0-47 52.04%),121 (1.23),6 (2-0-4 33.33%),7 (1.17)
7,"Hayes, Lenny",21y 111d,44 (12-1-31 28.41%),20 (0.45),←,
8,"Hudghton, Max",24y 245d,89 (38-1-50 43.26%),4 (0.04),←,
5,"Jones, Austinn",24y 219d,130 (56-1-73 43.46%),104 (0.80),←,
36,"Knowles, Brett",22y 357d,33 (9-0-24 27.27%),7 (0.21),←,
24,"Koschitzke, Justin",18y 227d,4 (1-0-3 25.00%),,←,
23,"Loewe, Stewart",32y 347d,300 (130-2-168 43.67%),563 (1.88),←,
44,"Milne, Stephen",21y 58d,3 (1-0-2 33.33%),6 (2.00),←,
43,"Moyle, Brett",21y 35d,18 (4-0-14 22.22%),5 (0.28),←,
26,"Powell, Robert",25y 47d,58 (31-0-27 53.45%),53 (0.91),2 (2-0-0 100.00%),
4,"Thompson, Andrew",28y 196d,94 (42-1-51 45.21%),63 (0.67),←,
13,"Voss, Brett",23y 72d,41 (21-1-19 52.44%),14 (0.34),6 (2-0-4 33.33%),3 (0.50)
Totals,Totals,23y 281d,1700 (725-18-957 42.65%),1649 (0.97),,
C,"Blight, Malcolm",51y 78d,241 (138-0-103 57.26%),,6 (2-0-4 33.33%),
