St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",1,2,4,5,,,,,1.0,,,,,,,2.0,3.0,,,1.0,,,25.0
14,"Ball, Luke",14,1,16,30,,,,6.0,2.0,2.0,8.0,5.0,3.0,2.0,,17.0,14.0,,,2.0,4.0,1.0,98.0
6,"Black, Heath",19,3,3,22,,,1.0,4.0,3.0,8.0,4.0,4.0,,,,7.0,14.0,1.0,,2.0,3.0,1.0,90.0
27,"Blake, Jason",2,4,9,11,,,10.0,2.0,,1.0,1.0,1.0,3.0,1.0,,4.0,9.0,,,3.0,,,63.0
3,"Clarke, Xavier",2,,7,9,,,1.0,3.0,,2.0,3.0,3.0,2.0,,,8.0,1.0,,,,1.0,2.0,71.0
26,"Dal Santo, Nick",7,3,6,13,,,,3.0,1.0,2.0,2.0,1.0,,1.0,,4.0,8.0,,,2.0,,,100.0
25,"Fisher, Sam",6,2,2,8,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,4.0,5.0,,1.0,2.0,,,93.0
15,"Gram, Jason",5,1,6,11,,,,3.0,1.0,2.0,1.0,3.0,2.0,1.0,,5.0,7.0,,,,1.0,,100.0
2,"Hamill, Aaron",8,3,6,14,1,3.0,1.0,2.0,,2.0,,3.0,3.0,2.0,,5.0,9.0,,,3.0,1.0,,100.0
35,"Harvey, Robert",9,6,15,24,1,3.0,,2.0,1.0,4.0,1.0,2.0,,,,9.0,15.0,,3.0,,,,97.0
7,"Hayes, Lenny",11,3,5,16,,,,6.0,2.0,3.0,5.0,2.0,1.0,,,7.0,7.0,,,3.0,,,100.0
8,"Hudghton, Max",5,3,6,11,,,,2.0,1.0,,3.0,1.0,1.0,,,7.0,4.0,1.0,,3.0,,,98.0
5,"Jones, Austinn",8,2,7,15,,,,1.0,5.0,2.0,3.0,1.0,,,,5.0,10.0,,1.0,2.0,,2.0,100.0
33,"Knobel, Trent",6,5,2,8,,,27.0,3.0,1.0,6.0,,1.0,,,,,8.0,,,3.0,,,64.0
31,"Maguire, Matt",5,,,5,,,1.0,1.0,,3.0,,2.0,,,,2.0,3.0,,,,,,32.0
44,"Milne, Stephen",3,2,1,4,1,,,2.0,,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,,,67.0
19,"Penny, Luke",1,1,3,4,,,,1.0,,,,,,,,1.0,3.0,1.0,,1.0,,,81.0
17,"Powell, Stephen",10,,2,12,,,,4.0,1.0,6.0,1.0,1.0,,1.0,,1.0,10.0,,,1.0,,,84.0
12,"Riewoldt, Nick",12,10,3,15,9,1.0,,,,,,1.0,,,2.0,8.0,7.0,4.0,10.0,2.0,,,100.0
40,"Schwarze, Troy",3,2,,3,,,,3.0,2.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,5.0,,,100.0
4,"Thompson, Andrew",3,1,9,12,1,,,5.0,,,3.0,,2.0,,,9.0,3.0,,,,,,67.0
13,"Voss, Brett",6,4,6,12,,,1.0,5.0,3.0,,2.0,1.0,1.0,,,6.0,6.0,2.0,,2.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,146,58,118,264,13,11.0,43.0,60.0,24.0,45.0,39.0,33.0,20.0,9.0,2.0,115.0,150.0,11.0,16.0,38.0,10.0,7.0,
Opposition,Opposition,173,70,118,291,23,8.0,32.0,67.0,28.0,51.0,36.0,42.0,9.0,20.0,4.0,130.0,157.0,13.0,25.0,52.0,21.0,11.0,
