Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",26y 242d,64 (46-1-17 72.66%),26 (0.41),←,
7,"Burgoyne, Peter",27y 196d,171 (100-3-68 59.36%),172 (1.01),←,
8,"Burgoyne, Shaun",22y 296d,78 (60-0-18 76.92%),83 (1.06),←,
25,"Cassisi, Domenic",22y 325d,63 (44-1-18 70.63%),27 (0.43),←,
30,"Chaplin, Troy",19y 171d,5 (2-1-2 50.00%),,←,
26,"Cochrane, Stuart",27y 24d,104 (58-1-45 56.25%),17 (0.16),54 (35-1-18 65.74%),6 (0.11)
18,"Cornes, Kane",22y 220d,89 (61-1-27 69.10%),45 (0.51),←,
17,"Dew, Stuart",25y 360d,156 (91-3-62 59.29%),222 (1.42),←,
33,"Ebert, Brett",21y 268d,33 (18-1-14 56.06%),35 (1.06),←,
10,"Francou, Josh",31y 6d,153 (79-4-70 52.94%),72 (0.47),←,
5,"Lade, Brendon",29y 34d,144 (84-3-57 59.38%),119 (0.83),←,
22,"Mahoney, Josh",27y 286d,63 (32-0-31 50.79%),44 (0.70),33 (22-0-11 66.67%),34 (1.03)
3,"Montgomery, Brett",32y 73d,182 (115-3-64 64.01%),103 (0.57),122 (75-2-45 62.30%),49 (0.40)
41,"Pearce, Danyle",19y 128d,3 (1-0-2 33.33%),4 (1.33),←,
36,"Pettigrew, Michael",20y 150d,12 (6-0-6 50.00%),6 (0.50),←,
31,"Salopek, Steven",20y 53d,23 (15-0-8 65.22%),10 (0.43),←,
16,"Tredrea, Warren",26y 232d,175 (105-2-68 60.57%),401 (2.29),←,
2,"Wakelin, Darryl",31y 2d,222 (126-2-94 57.21%),12 (0.05),107 (73-1-33 68.69%),4 (0.04)
42,"Walsh, Peter",29y 20d,123 (60-1-62 49.19%),34 (0.28),19 (9-1-9 50.00%),3 (0.16)
4,"Wanganeen, Gavin",32y 56d,295 (176-6-113 60.68%),199 (0.67),168 (103-3-62 62.20%),136 (0.81)
24,"White, Damon",21y 362d,17 (9-1-7 55.88%),15 (0.88),←,
21,"Wilson, Michael",28y 265d,149 (80-4-65 55.03%),44 (0.30),←,
Totals,Totals,25y 271d,2324 (1368-38-918 58.86%),1690 (0.73),,
C,"Williams, Mark",46y 357d,163 (101-2-60 62.58%),,←,
