Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",6,3,5,11,,,,1.0,2.0,1.0,,2.0,,1.0,,3.0,10.0,,,2.0,,1.0,81.0
4,"Bontempelli, Marcus",12,2,11,23,1,,,7.0,,6.0,12.0,,2.0,,2.0,15.0,10.0,1.0,1.0,5.0,,1.0,83.0
17 ↓,"Bruce, Josh",4,4,4,8,,,,1.0,3.0,,,3.0,1.0,2.0,,4.0,6.0,,,7.0,,,74.0
31,"Dale, Bailey",10,,5,15,,,,3.0,3.0,1.0,1.0,3.0,,2.0,,3.0,9.0,,,1.0,,,76.0
35,"Daniel, Caleb",12,2,12,24,,,,3.0,1.0,8.0,3.0,3.0,,1.0,,6.0,16.0,,,2.0,,,82.0
15,"Duryea, Taylor",6,3,2,8,,,,2.0,1.0,1.0,,4.0,1.0,2.0,,3.0,5.0,,,3.0,,,76.0
44,"English, Tim",17,6,6,23,1,,27.0,3.0,3.0,7.0,1.0,4.0,3.0,2.0,1.0,11.0,12.0,,,5.0,,,89.0
29,"Hannan, Mitch",4,1,1,5,1,,,3.0,,3.0,,2.0,2.0,2.0,,3.0,4.0,,1.0,,,,71.0
39,"Johannisen, Jason",18,6,10,28,,,,1.0,6.0,1.0,,2.0,2.0,,,8.0,16.0,,,2.0,,,82.0
32,"Jones, Arthur",4,1,1,5,,,,4.0,,,,2.0,2.0,1.0,,,5.0,,,1.0,,,75.0
19,"Jones, Liam",12,5,3,15,,,,2.0,7.0,1.0,,2.0,1.0,,,7.0,7.0,,,10.0,,,100.0
21,"Liberatore, Tom",10,3,17,27,,,,2.0,1.0,2.0,5.0,4.0,2.0,1.0,,14.0,14.0,,,1.0,,1.0,82.0
7,"Lobb, Rory",5,2,3,8,,2.0,15.0,1.0,,2.0,1.0,3.0,2.0,2.0,,5.0,4.0,1.0,1.0,,,1.0,90.0
11,"Macrae, Jack",10,2,14,24,,,,6.0,1.0,3.0,4.0,2.0,1.0,1.0,,13.0,13.0,,,3.0,,,78.0
16 ↑,"McLean, Toby",,,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,17.0
33,"Naughton, Aaron",6,4,7,13,1,,1.0,1.0,,3.0,,2.0,,1.0,,7.0,7.0,2.0,,1.0,,1.0,86.0
22,"OBrien, Tim",13,7,3,16,,,,,5.0,2.0,1.0,2.0,1.0,,,5.0,11.0,,,10.0,,,88.0
20,"Richards, Ed",19,5,3,22,,,,1.0,10.0,1.0,1.0,3.0,1.0,1.0,,3.0,16.0,,,2.0,,1.0,82.0
28,"Scott, Anthony",4,,8,12,,,,4.0,,1.0,1.0,3.0,,,,8.0,3.0,,,1.0,,,74.0
1,"Treloar, Adam",14,3,21,35,,,,3.0,2.0,3.0,8.0,9.0,,,,16.0,20.0,,,,,,80.0
2,"Ugle-Hagan, Jamarra",4,3,5,9,,1.0,,2.0,,3.0,,1.0,1.0,,,3.0,6.0,1.0,1.0,,,,76.0
3,"Weightman, Cody",11,6,,11,4,2.0,,3.0,,2.0,1.0,5.0,2.0,3.0,,4.0,5.0,2.0,4.0,1.0,,,74.0
34,"Williams, Bailey",3,2,8,11,,,,2.0,1.0,,1.0,1.0,,,,3.0,8.0,,,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,70,149,353,8,8.0,43.0,58.0,46.0,51.0,40.0,63.0,24.0,23.0,3.0,144.0,207.0,7.0,8.0,60.0,,6.0,
Opposition,Opposition,217,70,106,323,10,10.0,37.0,75.0,41.0,57.0,39.0,69.0,23.0,24.0,3.0,152.0,166.0,8.0,8.0,70.0,2.0,4.0,
