Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 231d,43 (29-0-14 67.44%),7 (0.16),37 (26-0-11 70.27%),7 (0.19)
4,"Bontempelli, Marcus",21y 120d,64 (38-0-26 59.38%),60 (0.94),←,
5,"Boyd, Matthew",34y 209d,283 (142-2-139 50.53%),84 (0.30),←,
17,"Boyd, Tom",21y 214d,39 (23-0-16 58.97%),37 (0.95),30 (20-0-10 66.67%),29 (0.97)
13,"Cloke, Travis",30y 19d,247 (150-2-95 61.13%),442 (1.79),1 (1-0-0 100.00%),1 (1.00)
12,"Cordy, Zaine",20y 148d,12 (9-0-3 75.00%),8 (0.67),←,
8,"Crameri, Stewart",28y 226d,98 (48-1-49 49.49%),166 (1.69),41 (17-0-24 41.46%),70 (1.71)
6,"Dahlhaus, Luke",24y 215d,116 (55-0-61 47.41%),95 (0.82),←,
35,"Daniel, Caleb",20y 260d,35 (25-0-10 71.43%),17 (0.49),←,
7,"Hunter, Lachie",22y 101d,63 (35-0-28 55.56%),29 (0.46),←,
39,"Johannisen, Jason",24y 136d,65 (33-0-32 50.77%),20 (0.31),←,
46,"Jong, Lin",23y 293d,40 (19-0-21 47.50%),25 (0.63),←,
21,"Liberatore, Tom",24y 312d,99 (41-0-58 41.41%),33 (0.33),←,
11,"Macrae, Jack",22y 233d,78 (42-0-36 53.85%),19 (0.24),←,
16,"McLean, Toby",21y 52d,20 (16-0-4 80.00%),17 (0.85),←,
38,"Morris, Dale",34y 85d,231 (128-2-101 55.84%),3 (0.01),←,
2,"Murphy, Robert",34y 288d,296 (131-4-161 44.93%),173 (0.58),←,
42,"Picken, Liam",30y 235d,177 (89-0-88 50.28%),65 (0.37),←,
18,"Roberts, Fletcher",23y 294d,38 (21-0-17 55.26%),,←,
9,"Stringer, Jake",22y 333d,74 (41-0-33 55.41%),137 (1.85),←,
1,"Suckling, Matt",28y 242d,120 (89-0-31 74.17%),58 (0.48),18 (14-0-4 77.78%),7 (0.39)
10,"Wood, Easton",27y 201d,108 (59-0-49 54.63%),15 (0.14),←,
Totals,Totals,25y 318d,2346 (1263-11-1072 53.84%),1510 (0.64),,
C,"Beveridge, Luke",46y 213d,50 (34-0-16 68.00%),,←,
