Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 133d,69 (33-0-36 47.83%),6 (0.09),←,
25,"Beinke, Bryan",26y 257d,30 (16-0-14 53.33%),35 (1.17),←,
26,"Bickley, Mark",32y 258d,232 (114-0-118 49.14%),67 (0.29),←,
35,"Biglands, Rhett",24y 227d,33 (17-0-16 51.52%),8 (0.24),←,
10,"Bode, Matthew",22y 294d,34 (14-0-20 41.18%),29 (0.85),5 (3-0-2 60.00%),4 (0.80)
24,"Burton, Brett",23y 350d,48 (21-0-27 43.75%),54 (1.13),←,
4,"Clarke, Matthew",28y 213d,160 (75-2-83 47.50%),23 (0.14),30 (13-0-17 43.33%),4 (0.13)
11,"Doughty, Michael",22y 257d,9 (7-0-2 77.78%),6 (0.67),←,
9,"Edwards, Tyson",25y 256d,130 (65-0-65 50.00%),73 (0.56),←,
15,"Fitzgerald, Ryan",25y 185d,14 (6-0-8 42.86%),23 (1.64),4 (3-0-1 75.00%),8 (2.00)
36,"Goodwin, Simon",25y 114d,99 (53-0-46 53.54%),48 (0.48),←,
34,"Hart, Ben",27y 284d,228 (113-1-114 49.78%),40 (0.18),←,
18,"Johncock, Graham",19y 180d,4 (3-0-1 75.00%),3 (0.75),←,
28,"Johnson, Kane",24y 35d,89 (46-0-43 51.69%),39 (0.44),←,
23,"McLeod, Andrew",25y 258d,150 (75-0-75 50.00%),159 (1.06),←,
22,"Perrie, Ian",23y 10d,30 (16-0-14 53.33%),28 (0.93),←,
32,"Ricciuto, Mark",26y 315d,196 (92-1-103 47.19%),140 (0.71),←,
27,"Schell, Daniel",22y 89d,20 (5-0-15 25.00%),14 (0.70),4 (3-0-1 75.00%),3 (0.75)
7,"Smart, Nigel",32y 333d,232 (113-1-118 48.92%),107 (0.46),←,
20,"Stenglein, Tyson",21y 277d,44 (24-0-20 54.55%),6 (0.14),←,
19,"Stevens, Mark",26y 176d,90 (51-0-39 56.67%),61 (0.68),69 (35-0-34 50.72%),41 (0.59)
17,"Welsh, Scott",23y 133d,80 (47-0-33 58.75%),108 (1.35),44 (21-0-23 47.73%),78 (1.77)
Totals,Totals,25y 128d,2021 (1006-5-1010 49.78%),1077 (0.53),,
C,"Ayres, Gary",41y 203d,165 (89-1-75 54.24%),,49 (24-0-25 48.98%),
