Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",10,,8,18,,,,1.0,2.0,4.0,3.0,6.0,,3.0,,7.0,13.0,,,1.0,,2.0,86.0
10,"Boak, Travis",12,3,8,20,1,,,4.0,3.0,5.0,4.0,1.0,1.0,1.0,,7.0,13.0,,,,,,77.0
26,"Bonner, Riley",6,2,3,9,,,,,2.0,1.0,1.0,2.0,,1.0,,2.0,7.0,,,4.0,,,77.0
3,"Burton, Ryan",10,3,5,15,,,,1.0,4.0,1.0,1.0,5.0,,,,4.0,10.0,1.0,,1.0,,,83.0
18,"Butters, Zak",8,2,5,13,1,1.0,,2.0,1.0,3.0,1.0,2.0,,1.0,,6.0,8.0,,1.0,1.0,3.0,2.0,84.0
33,"Byrne-Jones, Darcy",6,1,11,17,,,,1.0,3.0,,,1.0,1.0,,,9.0,8.0,,,3.0,,,84.0
17,"Clurey, Tom",8,5,1,9,,,,1.0,5.0,1.0,,1.0,,,,5.0,4.0,1.0,,3.0,2.0,,92.0
22,"Dixon, Charlie",6,5,7,13,4,1.0,6.0,2.0,,,,,2.0,,3.0,11.0,5.0,3.0,3.0,2.0,,1.0,94.0
21,"Duursma, Xavier",8,3,12,20,,,,4.0,4.0,5.0,4.0,2.0,1.0,1.0,,11.0,9.0,,,1.0,,,84.0
7,"Ebert, Brad",5,,2,7,,,,3.0,1.0,1.0,1.0,3.0,,1.0,,4.0,4.0,,,,,,68.0
9,"Gray, Robbie",7,1,20,27,2,,,6.0,,2.0,5.0,1.0,1.0,1.0,2.0,13.0,13.0,,,1.0,,1.0,84.0
8,"Hartlett, Hamish",12,6,8,20,,,,1.0,,4.0,2.0,4.0,,,,5.0,14.0,,,1.0,,,82.0
1,"Jonas, Tom",1,1,4,5,,,,1.0,,,,,,,,4.0,1.0,,,3.0,,,94.0
29,"Lycett, Scott",5,,5,10,,,25.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,,8.0,4.0,,,4.0,,,87.0
4,"Marshall, Todd",3,1,4,7,,,,2.0,,1.0,,1.0,,,,3.0,5.0,,1.0,3.0,,,88.0
12,"McKenzie, Trent",11,5,3,14,,,,,3.0,1.0,,1.0,1.0,,,4.0,8.0,2.0,,2.0,,,88.0
2,"Powell-Pepper, Sam",8,1,12,20,,,,4.0,1.0,1.0,5.0,5.0,,2.0,,7.0,14.0,,,1.0,,,77.0
11,"Rockliff, Tom",10,2,14,24,,,,4.0,1.0,,7.0,3.0,1.0,1.0,,11.0,13.0,,,1.0,,,78.0
20,"Rozee, Connor",4,2,7,11,,,,1.0,,2.0,2.0,1.0,,1.0,,3.0,9.0,,,1.0,,,74.0
50,"Sutcliffe, Cam",7,,3,10,1,1.0,,1.0,,,,1.0,,,,2.0,5.0,,,,,1.0,69.0
39,"Westhoff, Justin",4,1,6,10,1,2.0,3.0,5.0,,1.0,1.0,1.0,,,,5.0,7.0,,1.0,,,,76.0
16,"Wines, Ollie",12,2,10,22,1,,,7.0,1.0,8.0,6.0,3.0,2.0,1.0,,10.0,12.0,,,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,46,158,321,11,7.0,34.0,53.0,32.0,44.0,46.0,47.0,12.0,16.0,5.0,141.0,186.0,7.0,6.0,34.0,5.0,7.0,
Opposition,Opposition,177,70,137,314,7,5.0,39.0,67.0,33.0,40.0,26.0,44.0,16.0,12.0,1.0,117.0,194.0,10.0,5.0,46.0,5.0,4.0,
