Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",1,1,1.0,2,,,,,,,,,,,,1,1,,,,,,39.0
25,"Clarke, Tim",7,2,5.0,12,1.0,1.0,,3.0,,3.0,2.0,1.0,,1.0,,3,8,,,1.0,,1.0,100.0
35,"Cox, Adrian",4,1,4.0,8,,1.0,,5.0,,2.0,1.0,,1.0,,,2,5,,,1.0,,,57.0
9,"Crawford, Shane",13,1,5.0,18,,1.0,,5.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,6,12,,,4.0,1.0,1.0,100.0
19,"Dixon, Ben",7,3,3.0,10,,,,1.0,1.0,3.0,1.0,2.0,,,,5,5,1.0,,2.0,,,100.0
1,"Everitt, Peter",11,6,6.0,17,1.0,,25.0,,3.0,2.0,4.0,1.0,2.0,,,6,10,1.0,1.0,3.0,,,60.0
34,"Graham, Mark",7,4,3.0,10,,,,1.0,4.0,,,,,,,3,6,,,6.0,,,100.0
29,"Greene, Steven",6,2,4.0,10,,,,1.0,2.0,2.0,,,,,,2,8,,,1.0,,,57.0
15,"Hodge, Luke",10,5,6.0,16,,,1.0,3.0,3.0,2.0,,2.0,1.0,,2.0,8,7,1.0,,5.0,,,100.0
2,"Holland, Nick",4,4,5.0,9,1.0,,1.0,1.0,,3.0,,2.0,1.0,1.0,,6,4,2.0,1.0,1.0,1.0,2.0,57.0
8,"Johnson, Brett",5,1,3.0,8,2.0,2.0,,1.0,,1.0,1.0,2.0,,2.0,,4,4,,,,,,66.0
37,"Lekkas, Angelo",9,4,4.0,13,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,,,,6,5,,2.0,,1.0,,100.0
12,"Lonie, Nathan",13,5,5.0,18,1.0,,,,6.0,3.0,5.0,1.0,,1.0,,7,11,,,2.0,2.0,,100.0
28,"Mitchell, Sam",13,3,14.0,27,1.0,,,6.0,1.0,9.0,12.0,3.0,1.0,1.0,3.0,17,10,,,2.0,,2.0,98.0
40,"Osborne, Michael",13,5,1.0,14,,,,2.0,5.0,2.0,1.0,2.0,1.0,2.0,,4,10,,,,,,89.0
13,"Picioane, Lance",6,1,5.0,11,1.0,,,1.0,1.0,2.0,2.0,2.0,,,,4,6,,,4.0,,,61.0
20,"Rawlings, Jade",6,4,2.0,8,2.0,1.0,,1.0,,,,,2.0,,,5,3,1.0,3.0,,,1.0,82.0
16,"Ries, Nick",2,1,7.0,9,,,,3.0,1.0,1.0,1.0,,,,,3,6,,,2.0,,1.0,59.0
11,"Smith, Joel",6,1,3.0,9,,,,,2.0,,,,2.0,,,6,2,,,3.0,,,100.0
23,"Thompson, Nathan",8,5,4.0,12,3.0,1.0,17.0,2.0,,3.0,2.0,1.0,3.0,1.0,,6,6,1.0,2.0,1.0,,1.0,86.0
21,"Vandenberg, Richard",11,3,6.0,17,1.0,,,4.0,3.0,6.0,1.0,7.0,,2.0,,5,13,,,3.0,9.0,1.0,95.0
6,"Williams, Mark",4,4,,4,2.0,,,2.0,,2.0,,,,,,2,3,1.0,2.0,,,,94.0
Totals,Totals,166,66,96.0,262,17.0,8.0,44.0,45.0,38.0,52.0,37.0,32.0,15.0,14.0,6.0,111,145,8.0,11.0,41.0,14.0,10.0,
Opposition,Opposition,168,75,100.0,268,14.0,9.0,30.0,36.0,33.0,52.0,38.0,36.0,14.0,15.0,,104,160,10.0,16.0,33.0,8.0,10.0,
