Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",24y 274d,14 (11-0-3 78.57%),,←,
14,"Birchall, Grant",23y 177d,121 (70-1-50 58.26%),13 (0.11),←,
47,"Breust, Luke",20y 255d,10 (8-0-2 80.00%),16 (1.60),←,
9,"Burgoyne, Shaun",28y 276d,189 (120-1-68 63.76%),191 (1.01),32 (23-1-8 73.44%),20 (0.63)
13,"Cheney, Kyle",21y 333d,19 (6-0-13 31.58%),1 (0.05),5 (4-0-1 80.00%),1 (0.20)
8,"Ellis, Xavier",23y 146d,76 (47-1-28 62.50%),21 (0.28),←,
23,"Franklin, Lance",24y 175d,134 (71-1-62 53.36%),420 (3.13),←,
6,"Gibson, Josh",27y 133d,93 (46-2-45 50.54%),2 (0.02),28 (17-1-10 62.50%),
18,"Guerra, Brent",29y 56d,208 (137-1-70 66.11%),100 (0.48),112 (68-1-43 61.16%),17 (0.15)
20,"Hale, David",27y 63d,140 (64-2-74 46.43%),130 (0.93),11 (8-0-3 72.73%),11 (1.00)
15,"Hodge, Luke",27y 39d,188 (94-1-93 50.27%),129 (0.69),←,
3,"Lewis, Jordan",25y 91d,139 (73-1-65 52.88%),57 (0.41),←,
5,"Mitchell, Sam",28y 285d,189 (98-1-90 52.12%),41 (0.22),←,
29,"Murphy, Tom",25y 127d,80 (42-1-37 53.13%),3 (0.04),←,
7,"Osborne, Michael",28y 360d,149 (74-1-74 50.00%),99 (0.66),←,
28,"Puopolo, Paul",23y 234d,11 (9-0-2 81.82%),3 (0.27),←,
33,"Rioli, Cyril",22y 10d,75 (47-1-27 63.33%),88 (1.17),←,
21,"Savage, Shane",20y 200d,18 (12-0-6 66.67%),16 (0.89),←,
12,"Sewell, Brad",27y 172d,137 (72-1-64 52.92%),20 (0.15),←,
26,"Shiels, Liam",20y 86d,33 (18-0-15 54.55%),10 (0.30),←,
16,"Smith, Isaac",22y 206d,7 (6-0-1 85.71%),8 (1.14),←,
37,"Whitecross, Brendan",21y 180d,41 (23-1-17 57.32%),18 (0.44),←,
Totals,Totals,24y 276d,2071 (1148-17-906 55.43%),1386 (0.67),,
C,"Clarkson, Alastair",43y 88d,154 (81-1-72 52.92%),,←,
