Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bennett, Gerrard",23y 53d,28 (11-1-16 41.07%),9 (0.32),←,
24,"Bolton, Jude",22y 78d,56 (24-1-31 43.75%),37 (0.66),←,
26,"Brockman, Leigh",23y 313d,5 (0-0-5 0.00%),1 (0.20),3 (0-0-3 0.00%),
8,"Cresswell, Daryn",31y 10d,213 (90-2-121 42.72%),176 (0.83),←,
28,"Crouch, Jared",24y 88d,96 (46-1-49 48.44%),18 (0.19),←,
6,"Dunkley, Andrew",33y 337d,205 (87-3-115 43.17%),11 (0.05),←,
9,"Fixter, Ben",20y 343d,12 (5-0-7 41.67%),2 (0.17),←,
37,"Goodes, Adam",22y 144d,75 (34-1-40 46.00%),102 (1.36),←,
1,"Hall, Barry",25y 113d,98 (37-2-59 38.78%),174 (1.78),10 (3-1-6 35.00%),30 (3.00)
17,"Kennelly, Tadhg",20y 335d,16 (8-0-8 50.00%),3 (0.19),←,
46,"Lockett, Tony",36y 84d,280 (124-1-155 44.46%),1359 (4.85),97 (56-1-40 58.25%),461 (4.75)
4,"Mathews, Ben",23y 184d,76 (36-1-39 48.03%),12 (0.16),←,
11,"Maxfield, Stuart",30y 53d,236 (116-3-117 49.79%),133 (0.56),147 (81-2-64 55.78%),68 (0.46)
38,"Mott, Ricky",21y 41d,10 (3-1-6 35.00%),,←,
23,"Nicks, Matthew",27y 19d,119 (65-1-53 55.04%),81 (0.68),←,
5,"OKeefe, Ryan",21y 128d,19 (9-0-10 47.37%),8 (0.42),←,
22,"Saddington, Jason",22y 221d,99 (49-1-49 50.00%),29 (0.29),←,
25,"Schauble, Andrew",25y 196d,123 (46-0-77 37.40%),31 (0.25),44 (19-0-25 43.18%),20 (0.45)
2,"Schwass, Wayne",33y 186d,280 (149-1-130 53.39%),154 (0.55),96 (48-1-47 50.52%),57 (0.59)
16,"Stevens, Scott",20y 137d,6 (2-1-3 41.67%),6 (1.00),←,
33,"Warfe, Rowan",25y 343d,93 (37-0-56 39.78%),5 (0.05),67 (36-0-31 53.73%),4 (0.06)
10,"Williams, Paul",29y 59d,219 (94-3-122 43.61%),254 (1.16),30 (13-1-16 45.00%),31 (1.03)
Totals,Totals,25y 241d,2364 (1072-24-1268 45.35%),2605 (1.10),,
C,"Eade, Rodney",44y 58d,150 (81-2-67 54.67%),,←,
