Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",7.0,1.0,6.0,13.0,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,7.0,6.0,,,1.0,,,100.0
16,"Camporeale, Scott",17.0,1.0,2.0,19.0,1.0,,,,5.0,2.0,5.0,2.0,1.0,1.0,,7.0,9.0,,1.0,2.0,5.0,1.0,100.0
13,"Davies, Justin",5.0,,2.0,7.0,,,1.0,1.0,2.0,,,,1.0,,,5.0,2.0,,,,,,36.0
25,"Fevola, Brendan",10.0,3.0,3.0,13.0,1.0,2.0,,1.0,,3.0,,3.0,,,,8.0,4.0,1.0,2.0,3.0,,,92.0
11,"French, Barnaby",6.0,1.0,4.0,10.0,1.0,,22.0,,1.0,2.0,5.0,2.0,1.0,2.0,,8.0,2.0,,,3.0,,,67.0
9,"Hickmott, Adrian",4.0,,4.0,8.0,,,,4.0,,1.0,1.0,3.0,3.0,2.0,,7.0,1.0,,,,,,88.0
33,"Houlihan, Ryan",8.0,1.0,3.0,11.0,1.0,2.0,2.0,1.0,,3.0,3.0,,1.0,,,5.0,5.0,,,3.0,1.0,,78.0
27,"Hulme, Darren",4.0,1.0,10.0,14.0,,,,3.0,1.0,1.0,4.0,,,,,9.0,5.0,,,3.0,,,88.0
43,"Koutoufides, Anthony",9.0,4.0,9.0,18.0,1.0,,,3.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,11.0,6.0,2.0,1.0,,,1.0,100.0
12,"Lappin, Matthew",17.0,5.0,10.0,27.0,,,,3.0,6.0,3.0,1.0,2.0,1.0,1.0,,11.0,16.0,1.0,,3.0,4.0,,100.0
4,"Livingston, Luke",,,,,,,,2.0,,,,,,,,,,,,,,,19.0
10,"Martyn, Mick",4.0,1.0,4.0,8.0,,,3.0,,4.0,1.0,,2.0,,1.0,,4.0,3.0,,,3.0,,,100.0
41,"McCormick, Jonathon",4.0,,4.0,8.0,,,,3.0,1.0,2.0,1.0,1.0,2.0,,,4.0,4.0,,,,,,38.0
5,"McKay, Andrew",15.0,2.0,6.0,21.0,,1.0,2.0,1.0,5.0,4.0,3.0,1.0,,,,5.0,14.0,,,8.0,,,100.0
2,"McKernan, Corey",9.0,4.0,2.0,11.0,2.0,2.0,13.0,,,3.0,1.0,4.0,2.0,2.0,,8.0,3.0,2.0,1.0,1.0,,,97.0
18,"Murphy, Justin",3.0,2.0,4.0,7.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,1.0,1.0,1.0,3.0,,,75.0
40,"Plunkett, Jim",3.0,1.0,,3.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,34.0
28,"Prendergast, Ian",10.0,5.0,7.0,17.0,1.0,,1.0,2.0,,6.0,2.0,1.0,1.0,1.0,,8.0,11.0,1.0,,1.0,,,100.0
7,"Ratten, Brett",19.0,5.0,9.0,28.0,,1.0,1.0,5.0,1.0,6.0,3.0,,,,,15.0,11.0,1.0,,,1.0,,94.0
36,"Sporn, Trent",6.0,1.0,4.0,10.0,,,,1.0,1.0,3.0,2.0,2.0,,1.0,,6.0,3.0,,,5.0,,,100.0
30,"Waite, Jarrad",4.0,4.0,5.0,9.0,1.0,,,2.0,,1.0,1.0,3.0,,3.0,,4.0,5.0,1.0,2.0,1.0,4.0,,94.0
8,"Whitnall, Lance",15.0,7.0,6.0,21.0,,,4.0,1.0,4.0,,2.0,4.0,,1.0,,7.0,14.0,2.0,,9.0,,,100.0
Totals,Totals,179.0,49.0,104.0,283.0,9.0,9.0,50.0,38.0,35.0,48.0,42.0,36.0,15.0,18.0,1.0,146.0,126.0,13.0,8.0,50.0,15.0,3.0,
Opposition,Opposition,181.0,56.0,93.0,274.0,11.0,8.0,31.0,63.0,38.0,53.0,40.0,46.0,18.0,15.0,5.0,137.0,129.0,13.0,7.0,49.0,16.0,6.0,
