Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",22y 233d,50 (32-1-17 65.00%),9 (0.18),←,
21,"Akermanis, Jason",33y 93d,325 (197-6-122 61.54%),421 (1.30),77 (46-2-29 61.04%),114 (1.48)
5,"Boyd, Matthew",27y 274d,148 (75-2-71 51.35%),52 (0.35),←,
17,"Cooney, Adam",24y 240d,145 (76-2-67 53.10%),131 (0.90),←,
4,"Cross, Daniel",27y 59d,143 (71-3-69 50.70%),25 (0.17),←,
13,"Giansiracusa, Daniel",28y 78d,178 (82-4-92 47.19%),181 (1.02),←,
9,"Gilbee, Lindsay",28y 324d,174 (88-2-84 51.15%),103 (0.59),←,
1,"Grant, Jarrad",20y 326d,7 (4-0-3 57.14%),5 (0.71),←,
16,"Griffen, Ryan",23y 305d,106 (61-1-44 58.02%),59 (0.56),←,
8,"Hahn, Mitch",29y 18d,172 (84-2-86 49.42%),160 (0.93),←,
28,"Hall, Barry",33y 109d,260 (132-3-125 51.35%),644 (2.48),10 (6-0-4 60.00%),33 (3.30)
40,"Harbrow, Jarrod",21y 314d,58 (33-1-24 57.76%),21 (0.36),←,
25,"Hargrave, Ryan",28y 306d,173 (83-4-86 49.13%),35 (0.20),←,
7,"Higgins, Shaun",22y 85d,61 (34-1-26 56.56%),73 (1.20),←,
20,"Hill, Josh",21y 129d,50 (32-1-17 65.00%),65 (1.30),←,
15,"Hudson, Ben",31y 93d,112 (69-1-42 62.05%),12 (0.11),57 (37-1-19 65.79%),6 (0.11)
36,"Lake, Brian",28y 90d,157 (76-2-79 49.04%),21 (0.13),←,
27,"Minson, Will",25y 47d,98 (58-1-39 59.69%),50 (0.51),←,
38,"Morris, Dale",27y 150d,121 (71-2-48 59.50%),2 (0.02),←,
42,"Picken, Liam",23y 300d,28 (18-0-10 64.29%),12 (0.43),←,
18,"Stack, Brennan",22y 2d,7 (5-0-2 71.43%),9 (1.29),←,
12,"Williams, Tom",23y 315d,43 (24-1-18 56.98%),1 (0.02),←,
Totals,Totals,26y 61d,2616 (1405-40-1171 53.71%),2091 (0.80),,
C,"Eade, Rodney",52y 54d,280 (153-4-123 55.36%),,128 (72-2-54 57.03%),
