St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",21y 68d,19 (9-0-10 47.37%),13 (0.68),←,
10,"Baker, Steven",29y 93d,174 (90-2-82 52.30%),34 (0.20),←,
27,"Blake, Jason",28y 161d,157 (86-2-69 55.41%),33 (0.21),←,
16,"Clarke, Raphael",23y 333d,53 (35-0-18 66.04%),6 (0.11),←,
26,"Dal Santo, Nick",25y 182d,164 (96-2-66 59.15%),86 (0.52),←,
43,"Dawson, Zac",23y 182d,33 (21-0-12 63.64%),2 (0.06),19 (17-0-2 89.47%),2 (0.11)
24,"Dempster, Sean",25y 215d,80 (51-0-29 63.75%),12 (0.15),26 (16-0-10 61.54%),4 (0.15)
25,"Fisher, Sam",27y 44d,116 (75-1-40 65.09%),12 (0.10),←,
15,"Gardiner, Michael",30y 49d,155 (85-2-68 55.48%),100 (0.65),26 (19-0-7 73.08%),13 (0.50)
19,"Gilbert, Sam",23y 4d,57 (38-1-18 67.54%),11 (0.19),←,
18,"Goddard, Brendon",24y 95d,133 (85-0-48 63.91%),53 (0.40),←,
1,"Gram, Jason",25y 118d,97 (61-1-35 63.40%),50 (0.52),95 (60-1-34 63.68%),50 (0.53)
33,"Gwilt, James",23y 12d,41 (28-0-13 68.29%),14 (0.34),←,
38,"Jones, Clinton",25y 202d,46 (35-1-10 77.17%),15 (0.33),←,
2,"King, Steven",30y 274d,230 (125-2-103 54.78%),83 (0.36),37 (26-0-11 70.27%),8 (0.22)
23,"Koschitzke, Justin",26y 337d,138 (77-1-60 56.16%),166 (1.20),←,
32,"McQualter, Andrew",23y 75d,55 (37-0-18 67.27%),25 (0.45),←,
44,"Milne, Stephen",29y 168d,184 (97-2-85 53.26%),373 (2.03),←,
11,"Montagna, Leigh",25y 294d,118 (75-1-42 63.98%),67 (0.57),←,
22,"Ray, Farren",23y 153d,96 (54-1-41 56.77%),37 (0.39),21 (19-0-2 90.48%),5 (0.24)
12,"Riewoldt, Nick",26y 310d,178 (98-2-78 55.62%),382 (2.15),←,
13,"Schneider, Adam",25y 103d,137 (88-1-48 64.60%),157 (1.15),39 (28-0-11 71.79%),58 (1.49)
Totals,Totals,25y 291d,2461 (1446-22-993 58.76%),1731 (0.70),,
C,"Lyon, Ross",42y 288d,68 (44-1-23 65.44%),,←,
