North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",3,5,5,8,1,,,2.0,,1.0,,3.0,,3.0,,1.0,8.0,1.0,1.0,,,,95.0
33,"Campbell, Matt",5,2,3,8,3,,,3.0,1.0,1.0,1.0,3.0,1.0,2.0,,4.0,4.0,,1.0,2.0,,1.0,88.0
34,"Davies, Ben",7,2,4,11,,,,2.0,,4.0,1.0,,,,,2.0,9.0,,,,1.0,,71.0
11,"Firrito, Michael",5,3,9,14,,1.0,,5.0,3.0,1.0,1.0,4.0,,3.0,,5.0,9.0,,,6.0,,,97.0
38,"Gibson, Josh",11,6,7,18,,,,3.0,4.0,1.0,2.0,3.0,1.0,2.0,,7.0,12.0,1.0,,9.0,,,96.0
6,"Grant, Shannon",7,4,6,13,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,4.0,9.0,,1.0,,2.0,1.0,63.0
31,"Hale, David",11,8,5,16,4,,14.0,1.0,2.0,3.0,1.0,6.0,2.0,3.0,,9.0,8.0,4.0,5.0,1.0,,2.0,96.0
39,"Harding, Leigh",5,4,6,11,1,,,1.0,2.0,2.0,2.0,2.0,,2.0,,5.0,7.0,,,1.0,7.0,,88.0
4,"Harris, Daniel",12,7,12,24,1,1.0,,5.0,,4.0,6.0,5.0,2.0,2.0,,10.0,13.0,,1.0,3.0,2.0,2.0,63.0
29,"Harvey, Brent",15,5,13,28,2,,,2.0,2.0,3.0,2.0,3.0,,1.0,,9.0,18.0,,,1.0,4.0,1.0,84.0
2,"Lower, Ed",4,5,7,11,1,,,1.0,,2.0,2.0,1.0,,1.0,,5.0,7.0,,1.0,1.0,,,78.0
1,"McIntosh, Hamish",7,5,7,14,,1.0,16.0,1.0,2.0,,2.0,2.0,,1.0,,3.0,10.0,,1.0,4.0,1.0,,86.0
42,"McMahon, Scott",6,2,7,13,,,,2.0,3.0,1.0,2.0,4.0,1.0,,,5.0,9.0,,,7.0,,,92.0
20,"Petrie, Drew",18,9,3,21,2,4.0,3.0,2.0,1.0,6.0,1.0,4.0,1.0,2.0,,7.0,13.0,1.0,2.0,5.0,1.0,,98.0
5,"Power, Sam",8,5,7,15,,,,1.0,3.0,,1.0,,,,,2.0,14.0,,,1.0,,,47.0
30,"Pratt, Daniel",8,2,6,14,,,,2.0,4.0,3.0,1.0,3.0,1.0,2.0,,4.0,9.0,,,4.0,3.0,,84.0
3,"Rawlings, Brady",8,1,13,21,,,,3.0,,6.0,1.0,1.0,,1.0,,4.0,17.0,,,1.0,,1.0,80.0
28,"Riggio, Matt",10,6,6,16,,,,3.0,3.0,3.0,2.0,1.0,2.0,,,6.0,11.0,,,3.0,,1.0,65.0
7,"Simpson, Adam",9,3,15,24,,,1.0,3.0,3.0,1.0,6.0,1.0,2.0,,,9.0,15.0,,,3.0,,,80.0
12,"Thomas, Lindsay",9,2,3,12,2,2.0,,3.0,,3.0,,4.0,2.0,3.0,,3.0,8.0,1.0,1.0,2.0,,1.0,76.0
37,"Thompson, Scott",7,5,5,12,,,,,6.0,,,3.0,2.0,2.0,,8.0,4.0,2.0,,12.0,,,94.0
14,"Urquhart, Gavin",9,,7,16,,1.0,,5.0,6.0,1.0,,3.0,1.0,,,4.0,12.0,,,4.0,3.0,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,91,156,340,17,12.0,34.0,51.0,45.0,48.0,35.0,57.0,19.0,31.0,,116.0,226.0,10.0,14.0,70.0,24.0,10.0,
Opposition,Opposition,200,87,166,366,19,13.0,44.0,61.0,28.0,69.0,42.0,44.0,31.0,19.0,6.0,130.0,237.0,7.0,15.0,46.0,18.0,16.0,
