Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",31y 354d,200 (117-2-81 59.00%),85 (0.43),←,
8,"Bond, Troy",20y 270d,2 (1-0-1 50.00%),5 (2.50),←,
21,"Bradley, Craig",30y 169d,183 (108-2-73 59.56%),140 (0.77),←,
20,"Brown, Fraser",23y 235d,69 (35-1-33 51.45%),37 (0.54),←,
40,"Cavedon, Andrew",22y 156d,23 (11-0-12 47.83%),14 (0.61),←,
39,"Christou, Ang",22y 84d,27 (17-1-9 64.81%),7 (0.26),←,
18,"Cook, James",20y 93d,2 (1-0-1 50.00%),2 (1.00),←,
35,"Dean, Peter",29y 32d,166 (101-1-64 61.14%),22 (0.13),←,
13,"Hanna, Mil",28y 5d,131 (69-2-60 53.44%),50 (0.38),←,
33,"Hogg, Matthew",25y 110d,98 (48-3-47 50.51%),15 (0.15),39 (24-1-14 62.82%),11 (0.28)
4,"Kernahan, Stephen",30y 221d,178 (106-2-70 60.11%),517 (2.90),←,
43,"Koutoufides, Anthony",21y 82d,17 (7-1-9 44.12%),3 (0.18),←,
15,"Lynn, Tony",25y 346d,7 (2-0-5 28.57%),5 (0.71),1 (1-0-0 100.00%),
44,"Madden, Justin",32y 314d,265 (161-2-102 61.13%),167 (0.63),220 (131-2-87 60.00%),147 (0.67)
5,"McKay, Andrew",23y 270d,25 (16-1-8 66.00%),8 (0.32),←,
10,"Mitchell, Barry",28y 124d,185 (79-2-104 43.24%),224 (1.21),2 (1-0-1 50.00%),2 (1.00)
7,"Ratten, Brett",22y 273d,64 (35-0-29 54.69%),8 (0.13),←,
14,"Sexton, Michael",23y 36d,61 (33-1-27 54.92%),5 (0.08),←,
1,"Silvagni, Stephen",26y 314d,143 (89-1-53 62.59%),113 (0.79),←,
32,"Whitehead, Adrian",18y 228d,1 (1-0-0 100.00%),,←,
2,"Williams, Greg",30y 192d,183 (102-1-80 56.01%),152 (0.83),42 (26-1-15 63.10%),24 (0.57)
Totals,Totals,25y 238d,2030 (1139-23-868 56.11%),1579 (0.78),,
C,"Parkin, David",51y 210d,353 (204-2-147 58.07%),,190 (117-2-71 62.11%),
