Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 64d,47 (15-2-30 34.04%),8 (0.17),←,
11,"Batchelor, Jake",24y 77d,77 (41-2-34 54.55%),4 (0.05),←,
46,"Castagna, Jason",19y 293d,1 (0-0-1 0.00%),,←,
25,"Chaplin, Troy",30y 67d,211 (97-1-113 46.21%),15 (0.07),71 (42-0-29 59.15%),5 (0.07)
9,"Cotchin, Trent",26y 23d,159 (77-2-80 49.06%),92 (0.58),←,
3,"Deledio, Brett",29y 12d,233 (104-5-124 45.71%),174 (0.75),←,
10,"Edwards, Shane",27y 188d,173 (73-5-95 43.64%),117 (0.68),←,
5,"Ellis, Brandon",22y 271d,94 (51-1-42 54.79%),35 (0.37),←,
32,"Ellis, Corey",19y 204d,12 (5-0-7 41.67%),4 (0.33),←,
6,"Grigg, Shaun",28y 11d,152 (73-2-77 48.68%),71 (0.47),109 (55-2-52 51.38%),61 (0.56)
16,"Hampson, Shaun",28y 40d,83 (40-1-42 48.80%),34 (0.41),20 (6-0-14 30.00%),2 (0.10)
14,"Houli, Bachar",27y 354d,143 (70-3-70 50.00%),33 (0.23),117 (60-2-55 52.14%),24 (0.21)
23,"Lambert, Kane",24y 156d,19 (10-0-9 52.63%),13 (0.68),←,
27,"Lloyd, Sam",26y 58d,26 (12-0-14 46.15%),34 (1.31),←,
20,"Maric, Ivan",30y 117d,156 (89-1-66 57.37%),61 (0.39),79 (46-1-32 58.86%),33 (0.42)
4,"Martin, Dustin",24y 309d,137 (65-2-70 48.18%),144 (1.05),←,
37,"Menadue, Connor",19y 224d,11 (5-0-6 45.45%),3 (0.27),←,
26,"Miles, Anthony",24y 62d,51 (26-0-25 50.98%),15 (0.29),41 (25-0-16 60.98%),14 (0.34)
38,"Morris, Steven",27y 121d,81 (44-1-36 54.94%),11 (0.14),←,
8,"Riewoldt, Jack",27y 182d,186 (82-4-100 45.16%),451 (2.42),←,
17,"Rioli, Daniel",19y 14d,5 (1-0-4 20.00%),4 (0.80),←,
29,"Vickery, Ty",25y 335d,108 (50-2-56 47.22%),143 (1.32),←,
Totals,Totals,25y 128d,2165 (1030-34-1101 47.58%),1466 (0.68),,
C,"Hardwick, Damien",43y 256d,141 (67-2-72 48.23%),,←,
