Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",30y 144d,255 (180-2-73 70.98%),173 (0.68),←,
46,"Blicavs, Mark",23y 30d,28 (21-0-7 75.00%),8 (0.29),←,
31,"Burbury, George",21y 315d,6 (5-0-1 83.33%),3 (0.50),←,
22,"Duncan, Mitch",22y 321d,82 (64-0-18 78.05%),67 (0.82),←,
44,"Enright, Corey",32y 225d,271 (180-2-89 66.79%),57 (0.21),←,
29,"Guthrie, Cameron",21y 251d,46 (33-0-13 71.74%),8 (0.17),←,
26,"Hawkins, Tom",25y 280d,129 (102-0-27 79.07%),236 (1.83),←,
33,"Horlin-Smith, George",21y 126d,16 (13-0-3 81.25%),12 (0.75),←,
19,"Hunt, Taylor",23y 173d,61 (48-0-13 78.69%),17 (0.28),←,
20,"Johnson, Steve",30y 297d,221 (160-2-59 72.85%),412 (1.86),←,
9,"Kelly, James",30y 119d,239 (164-1-74 68.83%),87 (0.36),←,
13,"Lonergan, Tom",29y 345d,128 (96-1-31 75.39%),51 (0.40),←,
17,"McIntosh, Hamish",29y 235d,113 (51-2-60 46.02%),63 (0.56),6 (5-0-1 83.33%),4 (0.67)
21,"Murdoch, Jordan",22y 35d,25 (19-0-6 76.00%),21 (0.84),←,
25,"Rivers, Jared",29y 191d,165 (66-3-96 40.91%),18 (0.11),15 (12-0-3 80.00%),
14,"Selwood, Joel",25y 336d,166 (135-0-31 81.33%),97 (0.58),←,
38,"Sheringham, Jackson",25y 309d,8 (5-0-3 62.50%),1 (0.13),←,
27,"Stokes, Mathew",29y 156d,161 (127-0-34 78.88%),194 (1.20),←,
7,"Taylor, Harry",27y 319d,142 (112-0-30 78.87%),38 (0.27),←,
40,"Thurlow, Jackson",20y 30d,5 (3-0-2 60.00%),1 (0.20),←,
5,"Varcoe, Travis",26y 17d,121 (103-0-18 85.12%),126 (1.04),←,
34,"Walker, Josh",21y 166d,11 (7-0-4 63.64%),7 (0.64),←,
Totals,Totals,26y 2d,2399 (1694-13-692 70.61%),1697 (0.71),,
C,"Scott, Chris",37y 359d,79 (61-0-18 77.22%),,←,
