Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bode, Matthew",,,,,,,,,,,,,,,,,,,,,,,
5,"Bond, Shane",7,1,5,12,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,9.0,3.0,1.0,,2.0,,,
26,"Burgoyne, Peter",16,5,3,19,2,1.0,,1.0,,7.0,3.0,3.0,1.0,1.0,,10.0,10.0,,,,5.0,,
7,"Chalmers, Brett",6,2,,6,,2.0,14.0,1.0,3.0,1.0,4.0,,1.0,3.0,,3.0,2.0,,1.0,1.0,,,
37,"Dew, Stuart",8,5,,8,2,3.0,,,,2.0,1.0,,,1.0,,3.0,5.0,1.0,3.0,1.0,,,
19,"Dickie, Donald",8,6,8,16,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,
11,"Eagleton, Nathan",9,4,2,11,1,,,,1.0,1.0,,1.0,1.0,,,6.0,4.0,1.0,,,,,
17,"Fiegert, Nigel",5,2,1,6,1,,,,,,,,,2.0,,2.0,6.0,,,,,,
8,"Francis, Fabian",18,5,1,19,,,,,10.0,,,4.0,1.0,1.0,,4.0,14.0,,,,1.0,,
10,"Francou, Josh",12,3,7,19,1,,,1.0,1.0,6.0,4.0,2.0,2.0,1.0,,13.0,6.0,1.0,,1.0,,,
31,"French, Barnaby",1,1,,1,,,,,,,,,,,,,1.0,,,,,,
29,"Kingsley, Adam",20,5,7,27,,,,,1.0,6.0,5.0,3.0,1.0,,3.0,10.0,18.0,,,1.0,1.0,,
20,"Lade, Brendon",,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
9,"Lyle, Brayden",12,7,7,19,1,1.0,,,1.0,2.0,6.0,,,,1.0,7.0,12.0,,,,,,
33,"Mead, Darren",12,8,4,16,,,,,3.0,2.0,1.0,,,1.0,,6.0,10.0,1.0,,,,,
14,"Paxman, Stephen",7,3,2,9,,,,,4.0,,,,1.0,,,4.0,4.0,1.0,,,,,
2,"Primus, Matthew",2,,,2,1,,7.0,1.0,,,,,,,,1.0,1.0,,,,,,
6,"Schofield, Jarrad",14,6,6,20,3,1.0,1.0,,,6.0,3.0,,2.0,,2.0,10.0,12.0,,2.0,,,,
36,"Stevens, Nick",10,4,3,13,2,,,,,5.0,3.0,,4.0,1.0,,8.0,7.0,,,1.0,,,
16,"Tredrea, Warren",8,5,7,15,1,1.0,,,,6.0,,3.0,1.0,,,11.0,4.0,2.0,,1.0,,,
1,"Wanganeen, Gavin",16,7,2,18,,,,1.0,2.0,1.0,1.0,2.0,,3.0,,8.0,11.0,1.0,,,,,
15,"Wilson, Michael",9,4,1,10,,,,3.0,,1.0,,2.0,1.0,1.0,,5.0,4.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,83,66,266,15,13.0,23.0,11.0,29.0,49.0,33.0,23.0,18.0,17.0,6.0,127.0,142.0,9.0,6.0,10.0,9.0,,
Opposition,Opposition,170,66,112,282,11,14.0,27.0,25.0,27.0,51.0,35.0,26.0,17.0,18.0,,115.0,169.0,14.0,13.0,13.0,3.0,,
