Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",21y 355d,39 (23-0-16 58.97%),30 (0.77),←,
42,"Bennett, Gerrard",20y 30d,4 (2-0-2 50.00%),2 (0.50),←,
15,"Carey, Stefan",23y 104d,35 (19-1-15 55.71%),22 (0.63),←,
8,"Cresswell, Daryn",27y 352d,147 (59-1-87 40.48%),119 (0.81),←,
28,"Crouch, Jared",21y 65d,25 (13-0-12 52.00%),4 (0.16),←,
6,"Dunkley, Andrew",30y 314d,148 (61-2-85 41.89%),9 (0.06),←,
10,"Filandia, Peter",28y 360d,67 (33-1-33 50.00%),46 (0.69),54 (26-1-27 49.07%),32 (0.59)
12,"Fosdike, Nic",19y 72d,3 (2-0-1 66.67%),2 (0.67),←,
37,"Goodes, Adam",19y 121d,7 (3-0-4 42.86%),4 (0.57),←,
14,"Kelly, Paul",29y 285d,183 (66-3-114 36.89%),146 (0.80),←,
4,"Lockett, Tony",33y 61d,262 (116-1-145 44.47%),1288 (4.92),79 (48-1-30 61.39%),390 (4.94)
34,"Luff, Troy",29y 168d,107 (49-2-56 46.73%),70 (0.65),←,
36,"Mathews, Ben",20y 161d,10 (6-0-4 60.00%),3 (0.30),←,
11,"Maxfield, Stuart",27y 30d,166 (83-2-81 50.60%),99 (0.60),77 (48-1-28 62.99%),34 (0.44)
13,"McPherson, Daniel",23y 308d,52 (30-1-21 58.65%),9 (0.17),←,
23,"Nicks, Matthew",23y 361d,57 (34-0-23 59.65%),22 (0.39),←,
19,"OLoughlin, Michael",22y 78d,87 (51-1-35 59.20%),105 (1.21),←,
25,"Russell, Scott",29y 2d,189 (100-3-86 53.70%),112 (0.59),7 (3-0-4 42.86%),5 (0.71)
22,"Saddington, Jason",19y 198d,29 (16-0-13 55.17%),10 (0.34),←,
29,"Sangster, Will",20y 210d,1 (1-0-0 100.00%),,←,
2,"Schwass, Wayne",30y 163d,213 (118-0-95 55.40%),122 (0.57),29 (17-0-12 58.62%),25 (0.86)
33,"Warfe, Rowan",22y 320d,66 (25-0-41 37.88%),2 (0.03),40 (24-0-16 60.00%),1 (0.03)
Totals,Totals,24y 287d,1897 (910-18-969 47.97%),2226 (1.17),,
C,"Eade, Rodney",41y 35d,79 (48-1-30 61.39%),,←,
