Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",13,4,6,19,2,,,1.0,1.0,4.0,1.0,5.0,1.0,,,5.0,13.0,,1.0,,2.0,,82.0
15,"Anderson, Noah",11,1,11,22,1,,,2.0,1.0,6.0,7.0,4.0,,1.0,,11.0,10.0,,,,,1.0,79.0
31,"Andrew, Mac",14,10,8,22,,,1.0,4.0,4.0,4.0,2.0,1.0,2.0,,,10.0,12.0,3.0,,4.0,,,87.0
10,"Ballard, Charlie",7,1,5,12,,,,1.0,4.0,2.0,,2.0,1.0,,,6.0,6.0,1.0,,4.0,,,91.0
16,"Berry, Tom",4,2,7,11,,1.0,,5.0,,3.0,1.0,2.0,3.0,1.0,,5.0,6.0,,,3.0,,1.0,75.0
33,"Clohesy, Sam",16,6,7,23,2,,,2.0,4.0,4.0,2.0,2.0,,,,5.0,17.0,,1.0,1.0,,,91.0
25,"Collins, Sam",7,3,7,14,,,,4.0,3.0,1.0,,2.0,,1.0,,9.0,5.0,1.0,,12.0,,,88.0
5 ↓,"Davies, Alex",6,,11,17,,1.0,,10.0,,3.0,5.0,3.0,3.0,,,13.0,4.0,,,1.0,,1.0,52.0
3,"Flanders, Sam",22,6,7,29,,1.0,,,2.0,3.0,2.0,4.0,2.0,1.0,,8.0,15.0,,,1.0,1.0,1.0,76.0
7,"Holman, Nick",5,1,6,11,,,,2.0,,3.0,1.0,1.0,,1.0,,5.0,5.0,,,1.0,,1.0,84.0
19 ↑,"Humphrey, Bailey",10,1,2,12,,2.0,,5.0,,7.0,6.0,,1.0,,,5.0,6.0,,,,,1.0,27.0
40,"Jeffrey, Joel",13,1,7,20,,,,1.0,4.0,4.0,,3.0,,3.0,,3.0,16.0,,,2.0,1.0,,80.0
38,"Johnston, Lloyd",3,1,5,8,1,1.0,,1.0,,,,,1.0,,,3.0,5.0,,1.0,1.0,,,75.0
34,"King, Ben",8,4,3,11,3,1.0,,,,1.0,,2.0,2.0,,,5.0,6.0,2.0,2.0,,,,85.0
22,"Long, Ben",8,1,6,14,2,,,4.0,,4.0,,3.0,1.0,2.0,,6.0,11.0,,,3.0,,1.0,82.0
13,"Lukosius, Jack",10,3,3,13,,2.0,7.0,2.0,,4.0,,4.0,1.0,1.0,1.0,6.0,6.0,,,1.0,,,82.0
11,"Miller, Touk",12,4,17,29,1,1.0,,5.0,,4.0,3.0,3.0,2.0,1.0,3.0,11.0,20.0,,1.0,1.0,,1.0,76.0
29,"Rogers, Jake",3,,11,14,1,,,3.0,,1.0,1.0,2.0,1.0,,,8.0,5.0,,,,,,74.0
18,"Rowell, Matt",8,,11,19,,,,12.0,,2.0,3.0,2.0,,1.0,2.0,6.0,11.0,,,1.0,,1.0,86.0
6,"Sexton, Alex",14,6,7,21,1,,,2.0,6.0,2.0,,,,,,2.0,16.0,,,1.0,3.0,,84.0
32,"Uwland, Bodhi",15,4,5,20,,,,4.0,6.0,3.0,2.0,2.0,,,,7.0,11.0,1.0,,9.0,1.0,,85.0
17,"Walter, Jed",8,2,3,11,2,4.0,,3.0,,1.0,1.0,4.0,1.0,1.0,,7.0,3.0,,2.0,1.0,,1.0,76.0
28,"Witts, Jarrod",7,2,3,10,1,,37.0,5.0,1.0,1.0,3.0,,3.0,,,9.0,2.0,1.0,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,63,158,382,17,18.0,45.0,78.0,36.0,67.0,40.0,51.0,25.0,14.0,6.0,155.0,211.0,9.0,8.0,47.0,8.0,10.0,
Opposition,Opposition,238,73,154,392,7,10.0,25.0,56.0,50.0,45.0,31.0,75.0,14.0,25.0,,137.0,232.0,6.0,6.0,59.0,7.0,4.0,
