Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 289d,179 (99-1-79 55.59%),680 (3.80),173 (94-1-78 54.62%),670 (3.87)
3,"Bairstow, Mark",29y 358d,122 (72-1-49 59.43%),153 (1.25),←,
6,"Barnes, John",24y 46d,38 (18-1-19 48.68%),20 (0.53),26 (12-0-14 46.15%),8 (0.31)
27,"Bews, Andrew",28y 363d,202 (105-1-96 52.23%),132 (0.65),←,
40,"Brown, Paul",24y 72d,42 (26-0-16 61.90%),49 (1.17),←,
7,"Couch, Paul",28y 363d,179 (100-0-79 55.87%),148 (0.83),←,
28,"Darcy, Tim",29y 183d,152 (80-0-72 52.63%),65 (0.43),←,
14,"Handley, Steven",22y 359d,32 (20-0-12 62.50%),15 (0.47),←,
29,"Hinkley, Ken",26y 290d,88 (48-0-40 54.55%),62 (0.70),77 (44-0-33 57.14%),41 (0.53)
32,"Hocking, Garry",24y 282d,115 (64-1-50 56.09%),111 (0.97),←,
1,"Hocking, Steve",28y 180d,172 (91-0-81 52.91%),10 (0.06),←,
39,"Lamb, Jamie",25y 95d,47 (12-0-35 25.53%),11 (0.23),14 (7-0-7 50.00%),4 (0.29)
12,"Malakellis, Spiro",25y 85d,67 (40-0-27 59.70%),18 (0.27),←,
21,"Mansfield, Michael",21y 343d,49 (28-0-21 57.14%),39 (0.80),←,
17,"McGrath, Tim",22y 283d,48 (29-0-19 60.42%),,41 (25-0-16 60.98%),
22,"Neeld, Mark",22y 4d,48 (26-0-22 54.17%),17 (0.35),←,
20,"OReilly, Stephen",20y 250d,8 (3-0-5 37.50%),5 (0.63),←,
15,"Riccardi, Peter",20y 212d,32 (20-0-12 62.50%),26 (0.81),←,
8,"Scott, Robert",24y 138d,118 (65-1-52 55.51%),152 (1.29),←,
11,"Tudor, Leigh",23y 295d,16 (6-0-10 37.50%),13 (0.81),8 (3-0-5 37.50%),7 (0.88)
Totals,Totals,25y 133d,1754 (952-6-796 54.28%),1726 (0.98),,
C,"Blight, Malcolm",43y 151d,130 (74-0-56 56.92%),,114 (68-0-46 59.65%),
