Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 313d,184 (103-0-81 55.98%),70 (0.38),60 (30-0-30 50.00%),15 (0.25)
37,"Barrass, Tom",29y 263d,164 (78-1-85 47.87%),1 (0.01),14 (9-0-5 64.29%),
24,"Battle, Josh",26y 300d,138 (70-0-68 50.72%),30 (0.22),15 (10-0-5 66.67%),
30,"Butler, Sam",22y 138d,22 (8-0-14 36.36%),12 (0.55),←,
18,"Chol, Mabior",28y 150d,99 (55-1-43 56.06%),145 (1.46),38 (23-0-15 60.53%),67 (1.76)
16,"DAmbrosio, Massimo",22y 23d,55 (34-0-21 61.82%),15 (0.27),39 (25-0-14 64.10%),10 (0.26)
33,"Ginnivan, Jack",22y 201d,79 (55-0-24 69.62%),103 (1.30),37 (24-0-13 64.86%),45 (1.22)
19,"Gunston, Jack",33y 255d,272 (167-1-104 61.58%),516 (1.90),241 (151-1-89 62.86%),474 (1.97)
15,"Hardwick, Blake",28y 143d,187 (88-2-97 47.59%),32 (0.17),←,
4,"Impey, Jarman",29y 354d,210 (105-0-105 50.00%),64 (0.30),135 (65-0-70 48.15%),30 (0.22)
9,"Jiath, Changkuoth",26y 15d,68 (28-0-40 41.18%),5 (0.07),←,
31,"Macdonald, Connor",22y 166d,79 (38-0-41 48.10%),62 (0.78),←,
28,"Mackenzie, Cam",21y 158d,44 (23-0-21 52.27%),12 (0.27),←,
17,"Meek, Lloyd",27y 67d,66 (37-0-29 56.06%),20 (0.30),51 (28-0-23 54.90%),17 (0.33)
40,"Mitchell, Seamus",22y 360d,27 (12-0-15 44.44%),,←,
13,"Moore, Dylan",25y 328d,115 (49-1-65 43.04%),122 (1.06),←,
1,"Morrison, Harry",26y 228d,118 (54-1-63 46.19%),28 (0.24),←,
11,"Nash, Conor",26y 335d,109 (51-1-57 47.25%),20 (0.18),←,
3,"Newcombe, Jai",23y 330d,91 (43-2-46 48.35%),39 (0.43),←,
38,"Ramsden, Max",22y 70d,8 (3-0-5 37.50%),4 (0.50),←,
25,"Ward, Josh",21y 315d,56 (25-0-31 44.64%),7 (0.13),←,
34,"Watson, Nick",20y 124d,32 (20-0-12 62.50%),46 (1.44),←,
23,"Weddle, Josh",21y 34d,57 (31-0-26 54.39%),22 (0.39),←,
Totals,Totals,25y 124d,2280 (1177-10-1093 51.62%),1375 (0.60),,
C,"Mitchell, Sam",42y 259d,85 (40-0-45 47.06%),,←,
