St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",26y 300d,107 (68-0-39 63.55%),89 (0.83),24 (10-0-14 41.67%),15 (0.63)
34,"Bailey, Doug",22y 173d,9 (3-0-6 33.33%),2 (0.22),←,
3,"Burke, Nathan",24y 111d,149 (66-1-82 44.63%),44 (0.30),←,
1,"Devonport, Craig",24y 121d,75 (37-0-38 49.33%),73 (0.97),←,
10,"Everitt, Peter",20y 25d,19 (9-0-10 47.37%),25 (1.32),←,
36,"Fode, Gordon",22y 296d,46 (18-0-28 39.13%),31 (0.67),←,
6,"Grant, David",27y 294d,172 (64-0-108 37.21%),74 (0.43),←,
16,"Harvey, Anthony",21y 3d,3 (1-0-2 33.33%),,←,
35,"Harvey, Robert",22y 280d,104 (53-1-50 51.44%),64 (0.62),←,
25,"Hollow, Chris",22y 188d,15 (7-0-8 46.67%),4 (0.27),←,
38,"Jones, Sam",20y 25d,1 (0-0-1 0.00%),1 (1.00),←,
17,"Keogh, Rod",23y 64d,29 (15-0-14 51.72%),11 (0.38),7 (3-0-4 42.86%),3 (0.43)
28,"OBrien, Craig",24y 86d,42 (23-0-19 54.76%),67 (1.60),21 (9-0-12 42.86%),51 (2.43)
29,"Peckett, Justin",21y 235d,25 (13-0-12 52.00%),,←,
31,"Shanahan, Jamie",26y 173d,49 (26-0-23 53.06%),,←,
5,"Shaw, Damen",20y 36d,19 (10-0-9 52.63%),5 (0.26),←,
15,"Strooper, David",26y 92d,79 (18-1-60 23.42%),88 (1.11),4 (1-0-3 25.00%),2 (0.50)
26,"Taylor, Kain",26y 226d,70 (24-1-45 35.00%),18 (0.26),←,
30,"Thornborrow, Wayne",21y 152d,4 (2-0-2 50.00%),2 (0.50),←,
33,"Wakelin, Shane",19y 289d,7 (3-0-4 42.86%),2 (0.29),←,
7,"Winmar, Nicky",28y 245d,144 (65-0-79 45.14%),203 (1.41),←,
Totals,Totals,23y 180d,1168 (525-4-639 44.95%),803 (0.69),,
C,"Alves, Stan",48y 6d,9 (3-0-6 33.33%),,←,
