Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",25y 275d,4 (2-0-2 50.00%),2 (0.50),←,
17,"Chick, Daniel",23y 65d,67 (28-1-38 42.54%),78 (1.16),←,
23,"Collica, Michael",21y 281d,4 (2-0-2 50.00%),1 (0.25),←,
9,"Crawford, Shane",24y 219d,118 (56-1-61 47.88%),88 (0.75),←,
24,"Croad, Trent",19y 38d,21 (9-0-12 42.86%),5 (0.24),←,
34,"Graham, Mark",26y 34d,104 (46-1-57 44.71%),35 (0.34),←,
5,"Harford, Daniel",22y 28d,78 (32-0-46 41.03%),30 (0.38),←,
13,"Hassall, Jon",25y 245d,86 (34-2-50 40.70%),15 (0.17),36 (15-0-21 41.67%),3 (0.08)
3,"Hay, Jonathan",19y 246d,25 (7-0-18 28.00%),3 (0.12),←,
2,"Holland, Nick",24y 261d,81 (33-1-47 41.36%),102 (1.26),←,
14,"Krummel, Brendan",26y 296d,63 (28-0-35 44.44%),42 (0.67),53 (22-0-31 41.51%),39 (0.74)
37,"Lekkas, Angelo",22y 291d,51 (19-0-32 37.25%),8 (0.16),←,
15,"Lord, Aaron",23y 269d,80 (41-1-38 51.88%),78 (0.98),48 (18-0-30 37.50%),59 (1.23)
7,"McCabe, Luke",22y 249d,54 (24-0-30 44.44%),3 (0.06),←,
12,"OFarrell, Brett",21y 103d,11 (7-0-4 63.64%),10 (0.91),3 (1-0-2 33.33%),1 (0.33)
10,"Robran, Jonathon",26y 177d,60 (25-0-35 41.67%),5 (0.08),←,
4,"Salmon, Paul",34y 86d,272 (149-3-120 55.33%),535 (1.97),63 (26-1-36 42.06%),26 (0.41)
11,"Smith, Joel",21y 348d,61 (30-0-31 49.18%),52 (0.85),3 (1-0-2 33.33%),1 (0.33)
6,"Taylor, Richard",25y 276d,78 (33-1-44 42.95%),32 (0.41),←,
8,"Treleven, Craig",28y 306d,62 (27-1-34 44.35%),16 (0.26),←,
21,"Vandenberg, Richard",22y 92d,5 (2-0-3 40.00%),1 (0.20),←,
30,"Woods, Tony",29y 288d,118 (49-1-68 41.95%),26 (0.22),87 (33-1-53 38.51%),16 (0.18)
Totals,Totals,24y 187d,1503 (683-13-807 45.44%),1167 (0.78),,
C,"Judge, Ken",41y 91d,71 (29-1-41 41.55%),,←,
