Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",20,4,14,34,1,3.0,,7.0,1.0,7.0,9.0,4.0,3.0,2.0,1.0,14.0,21.0,,2.0,,2.0,1.0,87.0
13,"Ah Chee, Callum",4,1,4,8,1,1.0,,5.0,,,,1.0,1.0,,,6.0,2.0,,1.0,2.0,,,74.0
27,"Cameron, Clay",7,7,8,15,,,,3.0,1.0,1.0,1.0,,1.0,,,3.0,12.0,,,3.0,,1.0,86.0
39,"Davis, Ryan",8,1,9,17,,2.0,,4.0,1.0,3.0,1.0,2.0,1.0,,,8.0,10.0,,1.0,,,,75.0
12,"Day, Sam",7,4,8,15,2,,2.0,2.0,,3.0,1.0,3.0,3.0,2.0,,7.0,8.0,1.0,2.0,4.0,,2.0,95.0
33,"Hall, Aaron",19,4,17,36,2,1.0,,3.0,1.0,9.0,4.0,2.0,,1.0,3.0,11.0,25.0,,,1.0,1.0,,77.0
5,"Harbrow, Jarrod",10,3,10,20,,1.0,,2.0,2.0,3.0,,4.0,,1.0,,8.0,12.0,,,,5.0,,82.0
23,"Lemmens, Sean",4,,6,10,,,,2.0,,,,3.0,1.0,1.0,,2.0,8.0,,,,,,78.0
37,"Lonergan, Jesse",9,3,11,20,1,,,6.0,,4.0,2.0,2.0,,,,8.0,11.0,,,,,1.0,67.0
19,"Lynch, Tom",8,7,10,18,4,1.0,,4.0,,,,7.0,1.0,2.0,2.0,10.0,6.0,3.0,4.0,1.0,,1.0,95.0
7,"Malceski, Nick",12,4,7,19,1,2.0,,3.0,1.0,4.0,1.0,4.0,2.0,2.0,,8.0,12.0,2.0,2.0,,,1.0,86.0
4,"Martin, Jack",8,4,5,13,2,,,8.0,,2.0,,1.0,1.0,,,5.0,7.0,,2.0,1.0,,2.0,79.0
17,"May, Steven",12,6,4,16,,,,2.0,5.0,3.0,,1.0,,1.0,,4.0,11.0,2.0,,10.0,,,93.0
18,"McKenzie, Trent",13,7,4,17,,,,5.0,2.0,3.0,,,1.0,,,4.0,13.0,,,,,,77.0
11,"Miller, Touk",9,2,11,20,1,2.0,,2.0,,1.0,1.0,4.0,1.0,1.0,,7.0,15.0,,,1.0,,,74.0
22,"Nicholls, Tom",5,3,5,10,,,24.0,4.0,1.0,1.0,1.0,4.0,,2.0,,6.0,5.0,,,4.0,,,87.0
10,"Prestia, Dion",13,3,16,29,1,,,9.0,2.0,8.0,4.0,4.0,,,,9.0,22.0,,,1.0,1.0,,67.0
35,"Rischitelli, Michael",7,3,20,27,,,,7.0,1.0,3.0,10.0,,2.0,,,13.0,14.0,,,1.0,1.0,,79.0
3,"Rosa, Matt",16,9,16,32,,,,1.0,1.0,5.0,1.0,2.0,,1.0,,7.0,26.0,,,1.0,1.0,2.0,86.0
42,"Saad, Adam",7,6,8,15,,1.0,,3.0,3.0,3.0,,,,,,4.0,11.0,1.0,,4.0,6.0,,79.0
6,"Sexton, Alex",15,6,8,23,1,2.0,,3.0,4.0,2.0,1.0,4.0,,1.0,,3.0,19.0,,1.0,1.0,,2.0,85.0
16,"Thompson, Rory",10,4,4,14,,,1.0,2.0,2.0,1.0,,1.0,2.0,,,5.0,9.0,,,5.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,91,205,428,17,19.0,27.0,87.0,28.0,66.0,37.0,53.0,20.0,17.0,6.0,152.0,279.0,9.0,15.0,40.0,17.0,13.0,
Opposition,Opposition,205,98,178,383,9,6.0,39.0,56.0,43.0,40.0,25.0,65.0,17.0,20.0,,125.0,263.0,4.0,8.0,47.0,5.0,8.0,
