Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Blee, Nathan",5,2,6,11,,,,1.0,1.0,,1.0,1.0,,,,3.0,7.0,,1.0,1.0,,,92.0
10,"Boak, Travis",16,1,5,21,,,,5.0,3.0,6.0,4.0,3.0,2.0,,,8.0,14.0,,,,2.0,1.0,84.0
5,"Broadbent, Matthew",14,3,9,23,2,,,3.0,4.0,3.0,1.0,3.0,,,,7.0,15.0,,1.0,2.0,2.0,1.0,77.0
27,"Carlile, Alipate",5,1,2,7,,,,4.0,3.0,,,3.0,1.0,3.0,,2.0,6.0,,,9.0,,,99.0
1,"Cassisi, Domenic",7,3,14,21,,1.0,,3.0,1.0,1.0,4.0,3.0,,2.0,,8.0,13.0,,1.0,2.0,,1.0,78.0
18,"Cornes, Kane",18,8,11,29,,1.0,,2.0,4.0,3.0,,3.0,,,,1.0,27.0,,1.0,2.0,2.0,,89.0
7,"Ebert, Brad",15,3,7,22,3,2.0,,3.0,2.0,4.0,1.0,3.0,,2.0,2.0,8.0,16.0,,,3.0,2.0,,88.0
33,"Ebert, Brett",11,6,5,16,2,2.0,,1.0,,3.0,,3.0,2.0,1.0,,5.0,12.0,,4.0,3.0,,1.0,79.0
8,"Hartlett, Hamish",5,3,14,19,,,,6.0,2.0,3.0,6.0,3.0,,1.0,,11.0,9.0,1.0,,,,,79.0
42,"Jonas, Tom",6,5,1,7,,,,,3.0,,,,1.0,,,2.0,5.0,,,3.0,,,82.0
44,"Logan, Tom",5,7,14,19,,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,5.0,15.0,,,2.0,,1.0,91.0
35 ↓,"McCarthy, John",3,2,6,9,,,,3.0,,2.0,1.0,4.0,1.0,1.0,,4.0,6.0,,,2.0,,,51.0
6,"Pearce, Danyle",16,1,3,19,1,1.0,,2.0,,6.0,3.0,1.0,,,,5.0,14.0,,,,3.0,1.0,88.0
31,"Pfeiffer, Darren",3,,6,9,,,,1.0,2.0,1.0,2.0,2.0,,,,6.0,3.0,,,1.0,,1.0,75.0
34,"Redden, Jarrad",1,2,8,9,,,29.0,6.0,,,3.0,3.0,2.0,3.0,,8.0,1.0,1.0,,4.0,,,83.0
15 ↑,"Rodan, David",4,1,5,9,1,,,1.0,,3.0,,,,,,1.0,8.0,,,,5.0,1.0,33.0
28,"Schulz, Jay",11,12,3,14,4,1.0,,1.0,,2.0,,3.0,1.0,1.0,,4.0,10.0,2.0,5.0,2.0,,,93.0
21,"Thomas, Matt",5,7,9,14,1,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,9.0,1.0,1.0,,3.0,2.0,83.0
12,"Trengove, Jackson",1,2,8,9,,,1.0,2.0,,,2.0,1.0,2.0,,,4.0,6.0,,,7.0,,,97.0
39,"Westhoff, Justin",10,4,5,15,,,6.0,2.0,,6.0,3.0,2.0,3.0,1.0,,5.0,10.0,,1.0,2.0,,2.0,90.0
20,"Wingard, Chad",9,4,7,16,1,,,4.0,1.0,4.0,3.0,5.0,1.0,2.0,,9.0,7.0,2.0,1.0,2.0,1.0,,82.0
40,"Young, Aaron",8,6,5,13,1,,,4.0,1.0,2.0,,2.0,,1.0,,4.0,9.0,,2.0,,,2.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,83,153,331,16,10.0,37.0,58.0,30.0,52.0,36.0,51.0,18.0,20.0,2.0,115.0,222.0,7.0,18.0,47.0,20.0,14.0,
Opposition,Opposition,202,97,149,351,16,10.0,32.0,50.0,31.0,52.0,37.0,37.0,20.0,18.0,4.0,129.0,210.0,17.0,12.0,37.0,21.0,7.0,
