Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 314d,73 (42-1-30 58.22%),110 (1.51),←,
21,"Barlow, Michael",25y 159d,55 (31-1-23 57.27%),30 (0.55),←,
30,"Clarke, Zac",23y 59d,38 (13-1-24 35.53%),20 (0.53),←,
15,"Crowley, Ryan",29y 82d,148 (76-1-71 51.69%),102 (0.69),←,
17,"Crozier, Hayden",19y 153d,7 (5-0-2 71.43%),7 (1.00),←,
3,"Dawson, Zac",27y 93d,104 (63-4-37 62.50%),6 (0.06),27 (17-1-9 64.81%),2 (0.07)
9,"de Boer, Matt",23y 77d,85 (44-1-40 52.35%),32 (0.38),←,
41,"Duffield, Paul",28y 110d,119 (57-1-61 48.32%),25 (0.21),←,
7,"Fyfe, Nat",21y 250d,57 (32-1-24 57.02%),42 (0.74),←,
38,"Hannath, Jack",21y 321d,5 (4-1-0 90.00%),3 (0.60),←,
5,"Ibbotson, Garrick",25y 72d,107 (48-1-58 45.33%),21 (0.20),←,
37,"Johnson, Michael",28y 218d,158 (81-1-76 51.58%),55 (0.35),←,
23,"Mayne, Chris",24y 205d,90 (47-1-42 52.78%),117 (1.30),←,
18,"McPharlin, Luke",31y 176d,217 (111-1-105 51.38%),114 (0.53),205 (103-1-101 50.49%),111 (0.54)
16,"Mundy, David",27y 310d,173 (87-1-85 50.58%),67 (0.39),←,
13,"Mzungu, Tendai",27y 87d,47 (25-1-21 54.26%),29 (0.62),←,
46,"Pearce, Clancee",22y 215d,59 (29-1-29 50.00%),31 (0.53),←,
6,"Pearce, Danyle",27y 49d,163 (65-2-96 40.49%),80 (0.49),9 (6-1-2 72.22%),4 (0.44)
36,"Silvagni, Alex",25y 239d,33 (17-1-15 53.03%),8 (0.24),←,
34,"Spurr, Lee",25y 303d,22 (16-1-5 75.00%),,←,
8,"Suban, Nick",23y 17d,71 (32-1-38 45.77%),24 (0.34),←,
33,"Sutcliffe, Cam",21y 3d,12 (9-1-2 79.17%),5 (0.42),←,
Totals,Totals,25y 93d,1843 (934-25-884 50.68%),928 (0.50),,
C,"Lyon, Ross",46y 199d,154 (97-5-52 64.61%),,33 (21-1-11 65.15%),
