Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Arnott, Simon",5,,2,7,1,,,2.0,,,,,1.0,,,,,,,,,,
21,"Barry, Leo",6,4,2,8,4,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,
30,"Bayes, Mark",6,5,3,9,,4.0,1.0,1.0,,,,,,,,,,,,,,,
31,"Carey, Stefan",6,4,6,12,2,,,,,,,,,,,,,,,,,,
41,"Cook, Troy",7,1,11,18,,,1.0,,,,,,,2.0,,,,,,,,,
8,"Cresswell, Daryn",18,3,11,29,3,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",5,3,3,8,,,1.0,4.0,,,,,1.0,1.0,,,,,,,,,
12,"Dyson, Kevin",12,3,5,17,,,,2.0,,,,,1.0,1.0,,,,,,,,,
9,"Grant, Shannon",4,1,,4,,1.0,,1.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",19,6,8,27,1,3.0,,,,,,,1.0,3.0,2.0,,,,,,,,
36,"Mathews, Ben",2,1,1,3,,,,3.0,,,,,,,,,,,,,,,
11,"Maxfield, Stuart",14,4,7,21,1,3.0,,1.0,,,,,,,,,,,,,,,
17,"Mooney, Jason",6,1,4,10,1,,3.0,1.0,,,,,,1.0,,,,,,,,,
23,"Nicks, Matthew",10,2,4,14,1,,,,,,,,,1.0,,,,,,,,,
19,"OLoughlin, Michael",12,5,3,15,3,1.0,,3.0,,,,,,3.0,,,,,,,,,
24,"Orchard, Mark",3,2,1,4,,,,,,,,,,2.0,,,,,,,,,
1,"Roos, Paul",15,8,6,21,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Seymour, Brad",4,,4,8,,,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Stafford, Greg",2,,3,5,,,13.0,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Stevens, John",6,2,7,13,,1.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
33,"Warfe, Rowan",8,2,3,11,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,57,94,264,17,17.0,21.0,32.0,,,,,14.0,22.0,2.0,,,,,,,,
Opposition,Opposition,189,72,92,281,18,20.0,29.0,36.0,,,,,22.0,14.0,4.0,,,,,,,,
