Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",21,8,6,27,4,,,2.0,2.0,3.0,2.0,4.0,,1.0,,5.0,20.0,1.0,1.0,,,,
11,"Bandy, Daniel",6,5,4,10,2,,6.0,2.0,1.0,2.0,1.0,1.0,,1.0,,2.0,7.0,,2.0,1.0,,,
40,"Birss, Shane",8,2,6,14,,,,,2.0,1.0,2.0,1.0,1.0,,,6.0,8.0,,,1.0,,,
17,"Brown, Nathan",10,5,9,19,1,1.0,,1.0,2.0,1.0,3.0,4.0,3.0,1.0,,8.0,15.0,,1.0,,2.0,,
16,"Croft, Matthew",2,2,6,8,,,2.0,,2.0,,,,,,,5.0,3.0,1.0,,1.0,,,
14,"Darcy, Luke",12,3,4,16,,,10.0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,,10.0,7.0,1.0,,2.0,,,
28,"Dimattina, Paul",1,3,5,6,,,,,,,1.0,,,,,2.0,5.0,,,,,,
10,"Eagleton, Nathan",6,1,3,9,1,1.0,,,1.0,2.0,1.0,,,,,4.0,5.0,,,1.0,,,
4,"Garlick, Simon",8,3,8,16,,,,1.0,,1.0,3.0,2.0,1.0,,,8.0,8.0,1.0,,2.0,,,
13,"Giansiracusa, Daniel",18,10,7,25,2,,,1.0,3.0,8.0,1.0,5.0,,2.0,,6.0,18.0,1.0,1.0,,5.0,,
9,"Gilbee, Lindsay",5,3,2,7,,,,2.0,1.0,2.0,1.0,,1.0,,,2.0,5.0,,,1.0,,,
3,"Grant, Chris",6,1,4,10,1,1.0,,,1.0,3.0,1.0,1.0,,1.0,,5.0,5.0,,,2.0,,,
33,"Hargrave, Ryan",6,1,3,9,,,,3.0,5.0,,,5.0,,2.0,,7.0,1.0,1.0,,5.0,,,
22,"Harrison, Ben",12,10,5,17,,,,1.0,2.0,,,2.0,,,,2.0,15.0,1.0,,3.0,,,
25,"Hunter, Kingsley",8,3,4,12,,,,2.0,1.0,1.0,2.0,2.0,1.0,,,8.0,4.0,2.0,,2.0,,,
6,"Johnson, Brad",18,9,11,29,2,2.0,1.0,7.0,3.0,9.0,6.0,,,,,7.0,22.0,1.0,1.0,1.0,9.0,,
35,"Kretiuk, Steven",6,4,1,7,,,,2.0,3.0,1.0,,,,,,3.0,3.0,2.0,,3.0,,,
39,"Liberatore, Tony",1,1,3,4,,,,2.0,1.0,,2.0,1.0,2.0,1.0,,2.0,3.0,,,,,,
2,"Murphy, Robert",2,2,5,7,,,,3.0,,,1.0,1.0,,1.0,,1.0,5.0,,,1.0,,,
12,"Saunders, Nathan",3,1,1,4,2,,,1.0,,1.0,,,,,,1.0,3.0,,1.0,3.0,,,
5,"Smith, Rohan",17,7,5,22,2,1.0,,1.0,3.0,4.0,3.0,,1.0,,,3.0,16.0,,1.0,2.0,4.0,,
7,"West, Scott",9,2,13,22,1,,,1.0,,4.0,5.0,2.0,,1.0,,11.0,10.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,86,115,300,18,7.0,19.0,37.0,35.0,48.0,39.0,36.0,15.0,12.0,,108.0,188.0,12.0,8.0,32.0,20.0,,
Opposition,Opposition,226,102,132,358,25,11.0,33.0,36.0,29.0,63.0,35.0,24.0,12.0,15.0,6.0,121.0,242.0,13.0,22.0,32.0,31.0,,
