Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",6,4,4,10,,,,,,,,,1.0,,,,,,,,,,
26,"Bickley, Mark",19,1,5,24,,,,2.0,,,,,4.0,1.0,,,,,,,,,
21,"Brown, David",6,1,3,9,,,,3.0,,,,,1.0,,,,,,,,,,
34,"Hart, Ben",20,5,5,25,,,1.0,3.0,,,,,2.0,,,,,,,,,,
29,"Ingerson, Anthony",11,9,4,15,1,1.0,9.0,,,,,,,,,,,,,,,,
35,"Jameson, Rod",13,4,10,23,,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"Kluzek, Matthew",4,4,,4,,3.0,,1.0,,,,,,,,,,,,,,,
13,"Lee, Scott",6,,3,9,,,,2.0,,,,,,2.0,,,,,,,,,
18,"Maynard, Rodney",13,6,8,21,,1.0,,4.0,,,,,,,,,,,,,,,
10,"McDermott, Chris",12,5,11,23,,,,5.0,,,,,1.0,1.0,,,,,,,,,
11,"McGuinness, Tony",14,1,4,18,,1.0,,3.0,,,,,2.0,,,,,,,,,,
28,"McKinnon, Martin",10,6,4,14,1,,,5.0,,,,,1.0,,,,,,,,,,
16,"Pesch, Nick",7,1,2,9,,,,4.0,,,,,,2.0,,,,,,,,,
15,"Pittman, David",6,6,3,9,1,,,,,,,,,,,,,,,,,,
52,"Rehn, Shaun",8,8,16,24,,1.0,21.0,3.0,,,,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",14,12,6,20,5,2.0,,3.0,,,,,,2.0,,,,,,,,,
40,"Schwerdt, Stephen",8,2,7,15,,,,2.0,,,,,1.0,,,,,,,,,,
12,"Tregenza, Simon",14,4,5,19,,,,1.0,,,,,1.0,2.0,,,,,,,,,
33,"Weidemann, Wayne",11,5,12,23,,,,5.0,,,,,1.0,3.0,,,,,,,,,
44,"Wellman, Sean",8,2,2,10,,,,6.0,,,,,3.0,1.0,,,,,,,,,
14,"Wigney, Stuart",6,5,1,7,2,2.0,1.0,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,91,115,331,10,15.0,32.0,55.0,,,,,21.0,16.0,,,,,,,,,
Opposition,Opposition,197,67,120,317,13,9.0,34.0,39.0,,,,,16.0,21.0,6.0,,,,,,,,
