Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",18,10,14,32,,1.0,,5.0,1.0,5.0,2.0,2.0,,,2.0,5.0,27.0,1.0,,1.0,,1.0,78.0
20,"Brogan, Dean",5,3,10,15,1,,22.0,1.0,,1.0,6.0,3.0,4.0,3.0,,8.0,7.0,,,2.0,,,73.0
27,"Carlile, Alipate",6,5,8,14,,,,3.0,1.0,,,4.0,2.0,1.0,,3.0,12.0,,,4.0,,,98.0
2,"Carr, Josh",8,6,10,18,,,,7.0,1.0,2.0,4.0,1.0,1.0,,,6.0,12.0,,,1.0,,1.0,70.0
30,"Chaplin, Troy",11,11,7,18,,,,2.0,5.0,,,2.0,1.0,1.0,,3.0,15.0,,,2.0,1.0,,97.0
35,"Cornes, Chad",18,14,13,31,,1.0,1.0,3.0,1.0,5.0,1.0,5.0,2.0,3.0,3.0,9.0,21.0,3.0,2.0,1.0,,3.0,90.0
18,"Cornes, Kane",13,8,13,26,,,,4.0,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,22.0,,,,1.0,,97.0
33,"Ebert, Brett",13,9,2,15,2,,,2.0,,5.0,,2.0,1.0,,,3.0,12.0,,2.0,1.0,,1.0,83.0
17,"Gray, Robbie",9,4,7,16,2,1.0,,1.0,,4.0,4.0,,,,,7.0,9.0,,3.0,1.0,,,75.0
22,"Hartlett, Hamish",16,11,7,23,,,,,2.0,2.0,,2.0,,,,2.0,22.0,,,1.0,1.0,,75.0
29,"Krakouer, Nathan",19,8,5,24,,,,3.0,8.0,1.0,1.0,1.0,,,,6.0,17.0,,,5.0,1.0,1.0,91.0
5,"Lade, Brendon",7,7,5,12,2,,8.0,2.0,,2.0,,2.0,,2.0,,3.0,9.0,1.0,2.0,,,1.0,70.0
44,"Logan, Tom",8,4,4,12,2,1.0,,3.0,,3.0,,1.0,1.0,1.0,,4.0,7.0,1.0,2.0,,,1.0,92.0
4,"Motlop, Daniel",12,2,6,18,,5.0,,1.0,,6.0,,4.0,2.0,2.0,,8.0,11.0,2.0,2.0,,1.0,,80.0
6,"Pearce, Danyle",21,11,12,33,1,1.0,,1.0,3.0,5.0,1.0,5.0,2.0,1.0,,5.0,31.0,,,1.0,3.0,,83.0
36,"Pettigrew, Michael",8,5,7,15,,,,4.0,4.0,,,5.0,2.0,3.0,,4.0,12.0,,,4.0,1.0,,87.0
15,"Rodan, David",9,7,19,28,1,1.0,,4.0,,,7.0,1.0,,,,12.0,16.0,,1.0,,3.0,,70.0
3,"Salopek, Steven",18,8,11,29,,,,1.0,6.0,1.0,1.0,3.0,,,,3.0,27.0,,,3.0,,,88.0
9,"Surjan, Jacob",7,2,5,12,,,,2.0,2.0,,2.0,3.0,,1.0,,5.0,8.0,,,6.0,,,88.0
21,"Thomas, Matt",4,10,14,18,,,,2.0,1.0,,2.0,5.0,,2.0,,4.0,14.0,2.0,1.0,,1.0,1.0,67.0
37,"Thompson, Wade",6,3,7,13,,,,1.0,,3.0,1.0,4.0,1.0,,,5.0,8.0,,,1.0,,,58.0
16,"Tredrea, Warren",11,9,4,15,6,,,,,2.0,,1.0,1.0,,1.0,5.0,10.0,3.0,5.0,,,2.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,157,190,437,17,13.0,31.0,52.0,36.0,48.0,34.0,59.0,21.0,21.0,6.0,114.0,329.0,13.0,20.0,34.0,13.0,12.0,
Opposition,Opposition,205,114,183,388,12,13.0,27.0,39.0,28.0,49.0,24.0,59.0,21.0,21.0,,107.0,279.0,11.0,14.0,32.0,15.0,9.0,
