St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",22y 330d,101 (51-0-50 50.50%),56 (0.55),←,
3,"Burke, Nathan",30y 76d,277 (123-3-151 44.95%),100 (0.36),←,
41,"Campbell, Fred",20y 130d,9 (3-0-6 33.33%),6 (0.67),4 (0-0-4 0.00%),3 (0.75)
16,"Carr, Matthew",21y 115d,17 (6-1-10 38.24%),1 (0.06),←,
27,"Davis, Chad",19y 326d,6 (0-1-5 8.33%),5 (0.83),←,
6,"Delaney, Tony",24y 117d,50 (17-2-31 36.00%),23 (0.46),7 (0-1-6 7.14%),3 (0.43)
31,"Elliott, Tim",23y 223d,34 (17-0-17 50.00%),7 (0.21),←,
10,"Everitt, Peter",25y 355d,139 (66-2-71 48.20%),245 (1.76),←,
25,"Hall, Barry",23y 74d,58 (28-1-29 49.14%),66 (1.14),←,
7,"Hayes, Lenny",20y 99d,23 (8-1-14 36.96%),7 (0.30),←,
24,"Heatley, Jason",28y 61d,57 (34-0-23 59.65%),162 (2.84),54 (31-0-23 57.41%),154 (2.85)
8,"Hudghton, Max",23y 233d,70 (34-1-35 49.29%),3 (0.04),←,
36,"Knowles, Brett",21y 345d,17 (6-0-11 35.29%),3 (0.18),←,
23,"Loewe, Stewart",31y 335d,283 (126-2-155 44.88%),535 (1.89),←,
43,"Moyle, Brett",20y 22d,2 (0-0-2 0.00%),1 (0.50),←,
1,"Peckett, Justin",27y 200d,142 (66-1-75 46.83%),17 (0.12),←,
13,"Sierakowski, David",25y 115d,82 (39-1-42 48.17%),18 (0.22),←,
19,"Sziller, Steven",27y 129d,103 (51-1-51 50.00%),37 (0.36),←,
4,"Thompson, Andrew",27y 184d,73 (38-1-34 52.74%),55 (0.75),←,
32,"Traianidis, Jason",25y 167d,44 (22-0-22 50.00%),30 (0.68),←,
15,"Wakelin, Darryl",25y 255d,103 (51-1-51 50.00%),8 (0.08),←,
20,"Young, Matthew",27y 218d,105 (53-1-51 50.95%),19 (0.18),84 (44-1-39 52.98%),13 (0.15)
Totals,Totals,24y 270d,1795 (839-20-936 46.74%),1404 (0.78),,
C,"Watson, Tim",38y 284d,29 (10-1-18 36.21%),,←,
