Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 74d,20 (6-0-14 30.00%),,←,
11,"Bowden, Sean",20y 191d,6 (1-0-5 16.67%),,←,
31,"Bower, Brendan",24y 240d,84 (28-0-56 33.33%),18 (0.21),←,
16,"Cloke, David",36y 63d,313 (180-2-131 57.83%),314 (1.00),199 (116-2-81 58.79%),263 (1.32)
25,"Gale, Brendon",22y 257d,24 (7-0-17 29.17%),22 (0.92),←,
52,"Griffiths, Stuart",22y 60d,10 (2-0-8 20.00%),9 (0.90),←,
34,"Hogg, Jeff",24y 168d,87 (26-0-61 29.89%),143 (1.64),←,
2,"Keays, Terry",20y 333d,22 (9-0-13 40.91%),11 (0.50),2 (0-0-2 0.00%),
33,"Knights, Matthew",20y 178d,47 (14-0-33 29.79%),36 (0.77),←,
4,"Lambert, Craig",22y 178d,62 (17-0-45 27.42%),20 (0.32),←,
1,"Lee, Mark",32y 3d,233 (103-1-129 44.42%),94 (0.40),←,
26,"Leys, Brian",23y 53d,53 (17-0-36 32.08%),6 (0.11),←,
28,"McQueen, Mark",21y 82d,2 (0-0-2 0.00%),,←,
6,"Naish, Chris",19y 186d,6 (1-0-5 16.67%),8 (1.33),←,
22,"Nichols, Trent",21y 359d,46 (13-0-33 28.26%),39 (0.85),←,
9,"Pickering, Justin",23y 242d,51 (16-0-35 31.37%),48 (0.94),←,
8,"Ryan, Stephen",20y 269d,24 (7-0-17 29.17%),29 (1.21),←,
17,"Smith, Craig",24y 64d,45 (10-0-35 22.22%),11 (0.24),←,
41,"Turner, Scott",20y 305d,2 (0-0-2 0.00%),,←,
20,"Young, Barry",20y 279d,29 (9-0-20 31.03%),18 (0.62),←,
Totals,Totals,23y 15d,1166 (466-3-697 39.97%),826 (0.71),,
C,"Bartlett, Kevin",44y 26d,68 (20-0-48 29.41%),,←,
